"Uniprot_ID","unique_id","N_Terminal_Status","C_Terminal_Status","Non_Tail_Status","FD_IDR_terminal_dist","start_pos","end_pos","num_residues","fp","fn","ncpr","tcpr"
"Q14781","Q14781_35_206",0,0,1,NA,35,206,172,0.244186046511628,0.122093023255814,0.122093023255814,0.366279069767442
"Q14781","Q14781_295_351",0,0,1,NA,295,351,57,0.087719298245614,0.0526315789473684,0.0350877192982456,0.140350877192982
"Q14781","Q14781_363_498",0,0,1,NA,363,498,136,0.102941176470588,0.0882352941176471,0.0147058823529412,0.191176470588235
"Q9P218","Q9P218_116_172",0,0,1,NA,116,172,57,0.087719298245614,0.105263157894737,-0.0175438596491228,0.192982456140351
"Q9P218","Q9P218_501_565",0,0,1,NA,501,565,65,0.138461538461538,0.184615384615385,-0.0461538461538462,0.323076923076923
"Q9P218","Q9P218_594_617",0,0,1,NA,594,617,24,0,0.0833333333333333,-0.0833333333333333,0.0833333333333333
"Q9P218","Q9P218_632_655",0,0,1,NA,632,655,24,0.125,0,0.125,0.125
"Q9P218","Q9P218_727_754",0,0,1,NA,727,754,28,0.0714285714285714,0.0714285714285714,0,0.142857142857143
"Q9P218","Q9P218_1063_1284",0,1,0,231,1063,1284,222,0.0945945945945946,0.0810810810810811,0.0135135135135135,0.175675675675676
"P45973","P45973_1_22",1,0,0,-4,1,22,22,0.181818181818182,0.272727272727273,-0.0909090909090909,0.454545454545455
"P45973","P45973_42_125",0,0,1,NA,42,125,84,0.25,0.214285714285714,0.0357142857142857,0.464285714285714
"O95628","O95628_77_98",0,0,1,NA,77,98,22,0.454545454545455,0.136363636363636,0.318181818181818,0.590909090909091
"O95628","O95628_254_381",0,0,1,NA,254,381,128,0.0625,0.09375,-0.03125,0.15625
"O95628","O95628_389_408",0,0,1,NA,389,408,20,0.05,0.2,-0.15,0.25
"O95628","O95628_419_459",0,0,1,NA,419,459,41,0.0487804878048781,0.0731707317073171,-0.024390243902439,0.121951219512195
"O95628","O95628_514_575",0,1,0,436,514,575,62,0.0161290322580645,0.0645161290322581,-0.0483870967741935,0.0806451612903226
"Q8N1G2","Q8N1G2_1_73",1,0,0,53,1,73,73,0.150684931506849,0.164383561643836,-0.0136986301369863,0.315068493150685
"Q9P232","Q9P232_680_717",0,0,1,NA,680,717,38,0.105263157894737,0.184210526315789,-0.0789473684210526,0.289473684210526
"Q9P232","Q9P232_886_912",0,0,1,NA,886,912,27,0.0740740740740741,0,0.0740740740740741,0.0740740740740741
"Q9BWP8","Q9BWP8_20_115",0,0,1,NA,20,115,96,0.125,0.135416666666667,-0.0104166666666667,0.260416666666667
"Q9Y3M2","Q9Y3M2_1_30",1,0,0,-18,1,30,30,0.166666666666667,0.0333333333333333,0.133333333333333,0.2
"Q9Y3M2","Q9Y3M2_107_126",0,1,0,78,107,126,20,0.3,0.25,0.05,0.55
"P23634","P23634_1_20",1,0,0,1066,1,20,20,0.1,0.15,-0.05,0.25
"P23634","P23634_291_350",0,0,1,NA,291,350,60,0.266666666666667,0.233333333333333,0.0333333333333333,0.5
"P23634","P23634_1178_1199",0,0,1,NA,1178,1199,22,0.136363636363636,0.318181818181818,-0.181818181818182,0.454545454545455
"P23634","P23634_1214_1241",0,1,0,102,1214,1241,28,0,0.107142857142857,-0.107142857142857,0.107142857142857
"Q5KU26","Q5KU26_428_609",0,0,1,NA,428,609,182,0.0989010989010989,0.0659340659340659,0.032967032967033,0.164835164835165
"Q9Y615","Q9Y615_1_67",1,0,0,-66,1,67,67,0.149253731343284,0.104477611940299,0.0447761194029851,0.253731343283582
"Q9Y615","Q9Y615_86_112",0,0,1,NA,86,112,27,0.148148148148148,0.0740740740740741,0.0740740740740741,0.222222222222222
"P12821","P12821_1220_1240",0,0,1,NA,1220,1240,21,0.0476190476190476,0.0952380952380952,-0.0476190476190476,0.142857142857143
"O75815","O75815_1_107",1,0,0,395,1,107,107,0.121495327102804,0.102803738317757,0.0186915887850467,0.224299065420561
"O75815","O75815_291_325",0,0,1,NA,291,325,35,0.142857142857143,0.0857142857142857,0.0571428571428571,0.228571428571429
"O75815","O75815_344_404",0,0,1,NA,344,404,61,0.114754098360656,0.0819672131147541,0.0327868852459016,0.19672131147541
"O75815","O75815_460_486",0,0,1,NA,460,486,27,0.148148148148148,0.222222222222222,-0.0740740740740741,0.37037037037037
"Q9NQ94","Q9NQ94_34_53",0,0,1,NA,34,53,20,0.1,0.15,-0.05,0.25
"P09543","P09543_400_421",0,1,0,1,400,421,22,0.181818181818182,0,0.181818181818182,0.181818181818182
"Q8N4X5","Q8N4X5_47_167",0,0,1,NA,47,167,121,0.0826446280991736,0.198347107438017,-0.115702479338843,0.28099173553719
"Q8N4X5","Q8N4X5_306_325",0,0,1,NA,306,325,20,0.15,0.25,-0.1,0.4
"Q8N4X5","Q8N4X5_485_607",0,0,1,NA,485,607,123,0.040650406504065,0.235772357723577,-0.195121951219512,0.276422764227642
"Q8N4X5","Q8N4X5_619_684",0,0,1,NA,619,684,66,0.227272727272727,0.166666666666667,0.0606060606060606,0.393939393939394
"Q8N4X5","Q8N4X5_746_795",0,0,1,NA,746,795,50,0.1,0.08,0.02,0.18
"O60306","O60306_752_798",0,0,1,NA,752,798,47,0.212765957446809,0.191489361702128,0.0212765957446809,0.404255319148936
"O60306","O60306_1386_1485",0,1,0,-99,1386,1485,100,0.02,0.21,-0.19,0.23
"Q06481","Q06481_209_300",0,0,1,NA,209,300,92,0.0543478260869565,0.510869565217391,-0.456521739130435,0.565217391304348
"Q06481","Q06481_572_633",0,0,1,NA,572,633,62,0.0483870967741935,0.209677419354839,-0.161290322580645,0.258064516129032
"P78560","P78560_92_117",0,0,1,NA,92,117,26,0.0384615384615385,0.153846153846154,-0.115384615384615,0.192307692307692
"P17405","P17405_1_28",1,0,0,21,1,28,28,0.142857142857143,0.0714285714285714,0.0714285714285714,0.214285714285714
"P17405","P17405_181_200",0,0,1,NA,181,200,20,0.1,0,0.1,0.1
"Q8NFD5","Q8NFD5_1_1048",1,0,0,-10,1,1048,1048,0.0400763358778626,0.0391221374045802,0.000954198473282443,0.0791984732824427
"Q8NFD5","Q8NFD5_1144_1613",0,0,1,NA,1144,1613,470,0.0872340425531915,0.0680851063829787,0.0191489361702128,0.15531914893617
"Q8NFD5","Q8NFD5_1695_1778",0,0,1,NA,1695,1778,84,0.142857142857143,0.369047619047619,-0.226190476190476,0.511904761904762
"Q8NFD5","Q8NFD5_1805_1895",0,0,1,NA,1805,1895,91,0.120879120879121,0.164835164835165,-0.043956043956044,0.285714285714286
"Q8NFD5","Q8NFD5_1971_1992",0,0,1,NA,1971,1992,22,0.227272727272727,0.363636363636364,-0.136363636363636,0.590909090909091
"O60678","O60678_1_47",1,0,0,164,1,47,47,0.0425531914893617,0.297872340425532,-0.25531914893617,0.340425531914894
"P78536","P78536_727_824",0,1,0,85,727,824,98,0.122448979591837,0.173469387755102,-0.0510204081632653,0.295918367346939
"P00519","P00519_501_998",0,0,1,NA,501,998,498,0.154618473895582,0.116465863453815,0.0381526104417671,0.271084337349398
"P53396","P53396_420_490",0,0,1,NA,420,490,71,0.112676056338028,0.0563380281690141,0.0563380281690141,0.169014084507042
"O00478","O00478_515_584",0,1,0,-69,515,584,70,0.0428571428571429,0.157142857142857,-0.114285714285714,0.2
"Q13490","Q13490_147_168",0,0,1,NA,147,168,22,0.0454545454545455,0.0909090909090909,-0.0454545454545455,0.136363636363636
"Q13490","Q13490_359_390",0,0,1,NA,359,390,32,0,0.21875,-0.21875,0.21875
"Q13490","Q13490_437_456",0,0,1,NA,437,456,20,0.2,0.5,-0.3,0.7
"P78314","P78314_133_455",0,0,1,NA,133,455,323,0.114551083591331,0.148606811145511,-0.0340557275541796,0.263157894736842
"O95831","O95831_99_128",0,0,1,NA,99,128,30,0.133333333333333,0.166666666666667,-0.0333333333333333,0.3
"O95831","O95831_511_556",0,0,1,NA,511,556,46,0.0434782608695652,0.152173913043478,-0.108695652173913,0.195652173913043
"O15516","O15516_27_46",0,0,1,NA,27,46,20,0.45,0.3,0.15,0.75
"O15516","O15516_387_506",0,0,1,NA,387,506,120,0.108333333333333,0.108333333333333,0,0.216666666666667
"O15516","O15516_603_655",0,0,1,NA,603,655,53,0,0,0,0
"O15516","O15516_746_791",0,0,1,NA,746,791,46,0.0217391304347826,0.0217391304347826,0,0.0434782608695652
"O15516","O15516_811_846",0,1,0,546,811,846,36,0.0833333333333333,0.0555555555555556,0.0277777777777778,0.138888888888889
"Q9H3F6","Q9H3F6_1_33",1,0,0,-7,1,33,33,0.0909090909090909,0.0909090909090909,0,0.181818181818182
"Q9H3F6","Q9H3F6_266_293",0,0,1,NA,266,293,28,0.107142857142857,0.285714285714286,-0.178571428571429,0.392857142857143
"P41223","P41223_1_22",1,0,0,-21,1,22,22,0.227272727272727,0.136363636363636,0.0909090909090909,0.363636363636364
"P62258","P62258_234_255",0,1,0,0,234,255,22,0.0454545454545455,0.409090909090909,-0.363636363636364,0.454545454545455
"Q9ULI0","Q9ULI0_1_160",1,0,0,792,1,160,160,0.15,0.08125,0.06875,0.23125
"Q9ULI0","Q9ULI0_236_356",0,0,1,NA,236,356,121,0.223140495867769,0.206611570247934,0.0165289256198347,0.429752066115702
"Q9ULI0","Q9ULI0_938_958",0,0,1,NA,938,958,21,0.142857142857143,0.285714285714286,-0.142857142857143,0.428571428571429
"Q9ULI0","Q9ULI0_1087_1124",0,0,1,NA,1087,1124,38,0.157894736842105,0.131578947368421,0.0263157894736842,0.289473684210526
"Q9ULI0","Q9ULI0_1152_1263",0,0,1,NA,1152,1263,112,0.0982142857142857,0.258928571428571,-0.160714285714286,0.357142857142857
"Q9ULI0","Q9ULI0_1307_1359",0,0,1,NA,1307,1359,53,0.132075471698113,0.339622641509434,-0.207547169811321,0.471698113207547
"P0DN86","P0DN86_116_165",0,1,0,-49,116,165,50,0.08,0.12,-0.04,0.2
"P04626","P04626_1029_1255",0,1,0,-18,1029,1255,227,0.066079295154185,0.127753303964758,-0.0616740088105727,0.193832599118943
"Q13938","Q13938_56_88",0,0,1,NA,56,88,33,0.0606060606060606,0.0606060606060606,0,0.121212121212121
"P10606","P10606_20_81",0,0,1,NA,20,81,62,0.112903225806452,0.129032258064516,-0.0161290322580645,0.241935483870968
"Q9UMR7","Q9UMR7_14_39",0,0,1,NA,14,39,26,0.153846153846154,0.0769230769230769,0.0769230769230769,0.230769230769231
"P51686","P51686_1_23",1,0,0,0,1,23,23,0,0.173913043478261,-0.173913043478261,0.173913043478261
"P35790","P35790_1_88",1,0,0,-87,1,88,88,0.0681818181818182,0.0909090909090909,-0.0227272727272727,0.159090909090909
"P29466","P29466_110_131",0,0,1,NA,110,131,22,0,0.0909090909090909,-0.0909090909090909,0.0909090909090909
"P47895","P47895_1_23",1,0,0,-22,1,23,23,0.130434782608696,0.0869565217391304,0.0434782608695652,0.217391304347826
"Q13185","Q13185_1_30",1,0,0,-1,1,30,30,0.233333333333333,0.166666666666667,0.0666666666666667,0.4
"Q13185","Q13185_50_130",0,0,1,NA,50,130,81,0.209876543209877,0.222222222222222,-0.0123456790123457,0.432098765432099
"Q9NZN8","Q9NZN8_48_346",0,0,1,NA,48,346,299,0.0802675585284281,0.0602006688963211,0.020066889632107,0.140468227424749
"P13945","P13945_243_273",0,0,1,NA,243,273,31,0.0645161290322581,0.0967741935483871,-0.032258064516129,0.161290322580645
"O14672","O14672_193_214",0,0,1,NA,193,214,22,0.181818181818182,0.136363636363636,0.0454545454545455,0.318181818181818
"O14672","O14672_386_410",0,0,1,NA,386,410,25,0.08,0.12,-0.04,0.2
"O14672","O14672_701_748",0,1,0,47,701,748,48,0.229166666666667,0.0208333333333333,0.208333333333333,0.25
"P11171","P11171_1_204",1,0,0,6,1,204,204,0.122549019607843,0.25,-0.127450980392157,0.372549019607843
"P11171","P11171_510_641",0,0,1,NA,510,641,132,0.151515151515152,0.159090909090909,-0.00757575757575758,0.310606060606061
"P11171","P11171_690_733",0,0,1,NA,690,733,44,0.136363636363636,0.113636363636364,0.0227272727272727,0.25
"P11171","P11171_789_808",0,0,1,NA,789,808,20,0.1,0.05,0.05,0.15
"P11171","P11171_845_864",0,1,0,357,845,864,20,0.05,0.25,-0.2,0.3
"P63010","P63010_591_620",0,0,1,NA,591,620,30,0.0333333333333333,0.1,-0.0666666666666667,0.133333333333333
"Q9ULZ3","Q9ULZ3_84_106",0,0,1,NA,84,106,23,0,0,0,0
"P01024","P01024_418_451",0,0,1,NA,418,451,34,0.147058823529412,0.0882352941176471,0.0588235294117647,0.235294117647059
"P01024","P01024_649_679",0,0,1,NA,649,679,31,0.225806451612903,0.0645161290322581,0.161290322580645,0.290322580645161
"P01024","P01024_948_984",0,0,1,NA,948,984,37,0.108108108108108,0.27027027027027,-0.162162162162162,0.378378378378378
"P50895","P50895_78_105",0,0,1,NA,78,105,28,0.0714285714285714,0.142857142857143,-0.0714285714285714,0.214285714285714
"P50895","P50895_481_501",0,0,1,NA,481,501,21,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.142857142857143
"P50895","P50895_574_628",0,1,0,312,574,628,55,0.109090909090909,0.109090909090909,0,0.218181818181818
"P55197","P55197_200_545",0,0,1,NA,200,545,346,0.144508670520231,0.0867052023121387,0.0578034682080925,0.23121387283237
"P55197","P55197_577_710",0,0,1,NA,577,710,134,0.0447761194029851,0.0447761194029851,0,0.0895522388059701
"P55197","P55197_782_869",0,0,1,NA,782,869,88,0.0113636363636364,0.0340909090909091,-0.0227272727272727,0.0454545454545455
"P55197","P55197_922_957",0,0,1,NA,922,957,36,0,0,0,0
"P55197","P55197_994_1046",0,0,1,NA,994,1046,53,0,0.0188679245283019,-0.0188679245283019,0.0188679245283019
"P30556","P30556_321_359",0,1,0,2,321,359,39,0.153846153846154,0.0769230769230769,0.0769230769230769,0.230769230769231
"P28335","P28335_272_303",0,0,1,NA,272,303,32,0.28125,0.15625,0.125,0.4375
"P55789","P55789_1_72",1,0,0,9,1,72,72,0.152777777777778,0.125,0.0277777777777778,0.277777777777778
"P35226","P35226_100_123",0,0,1,NA,100,123,24,0.125,0.291666666666667,-0.166666666666667,0.416666666666667
"P35226","P35226_229_326",0,1,0,-6,229,326,98,0.0816326530612245,0.0510204081632653,0.0306122448979592,0.13265306122449
"Q96BP2","Q96BP2_1_41",1,0,0,-40,1,41,41,0.292682926829268,0.0487804878048781,0.24390243902439,0.341463414634146
"Q96BP2","Q96BP2_89_118",0,1,0,-29,89,118,30,0.133333333333333,0.0666666666666667,0.0666666666666667,0.2
"Q7L266","Q7L266_1_21",1,0,0,-20,1,21,21,0.142857142857143,0.0952380952380952,0.0476190476190476,0.238095238095238
"Q7L266","Q7L266_137_161",0,0,1,NA,137,161,25,0.36,0.24,0.12,0.6
"Q9BUK0","Q9BUK0_1_34",1,0,0,-33,1,34,34,0.117647058823529,0.205882352941176,-0.0882352941176471,0.323529411764706
"Q16186","Q16186_126_160",0,0,1,NA,126,160,35,0,0.0857142857142857,-0.0857142857142857,0.0857142857142857
"Q16186","Q16186_172_284",0,0,1,NA,172,284,113,0.0176991150442478,0.00884955752212389,0.00884955752212389,0.0265486725663717
"Q16186","Q16186_377_407",0,1,0,-30,377,407,31,0.193548387096774,0.32258064516129,-0.129032258064516,0.516129032258065
"Q9UGN4","Q9UGN4_272_299",0,1,0,147,272,299,28,0.178571428571429,0.214285714285714,-0.0357142857142857,0.392857142857143
"Q9BR61","Q9BR61_1_36",1,0,0,6,1,36,36,0,0.194444444444444,-0.194444444444444,0.194444444444444
"Q9BR61","Q9BR61_126_145",0,0,1,NA,126,145,20,0.15,0.1,0.05,0.25
"Q9UHC6","Q9UHC6_1023_1047",0,0,1,NA,1023,1047,25,0.08,0.16,-0.08,0.24
"Q9UHC6","Q9UHC6_1296_1331",0,1,0,1115,1296,1331,36,0.0833333333333333,0.25,-0.166666666666667,0.333333333333333
"P13497","P13497_80_127",0,0,1,NA,80,127,48,0.229166666666667,0.0208333333333333,0.208333333333333,0.25
"P13497","P13497_749_768",0,0,1,NA,749,768,20,0.1,0.05,0.05,0.15
"P21730","P21730_1_21",1,0,0,9,1,21,21,0.0476190476190476,0.285714285714286,-0.238095238095238,0.333333333333333
"P10415","P10415_31_89",0,0,1,NA,31,89,59,0.0338983050847458,0.0508474576271186,-0.0169491525423729,0.0847457627118644
"P05089","P05089_1_27",1,0,0,-26,1,27,27,0.148148148148148,0.0740740740740741,0.0740740740740741,0.222222222222222
"P12645","P12645_21_56",0,0,1,NA,21,56,36,0.166666666666667,0.166666666666667,0,0.333333333333333
"P12645","P12645_320_361",0,0,1,NA,320,361,42,0.333333333333333,0.0714285714285714,0.261904761904762,0.404761904761905
"Q6ZNE5","Q6ZNE5_1_21",1,0,0,408,1,21,21,0.142857142857143,0.0476190476190476,0.0952380952380952,0.19047619047619
"Q6ZNE5","Q6ZNE5_138_171",0,0,1,NA,138,171,34,0.352941176470588,0.117647058823529,0.235294117647059,0.470588235294118
"Q6ZNE5","Q6ZNE5_215_234",0,0,1,NA,215,234,20,0.05,0.2,-0.15,0.25
"Q6ZNE5","Q6ZNE5_253_273",0,0,1,NA,253,273,21,0,0.142857142857143,-0.142857142857143,0.142857142857143
"Q6ZNE5","Q6ZNE5_408_492",0,1,0,-35,408,492,85,0.0470588235294118,0.164705882352941,-0.117647058823529,0.211764705882353
"Q8N1W1","Q8N1W1_284_319",0,0,1,NA,284,319,36,0.138888888888889,0.277777777777778,-0.138888888888889,0.416666666666667
"Q8N1W1","Q8N1W1_400_453",0,0,1,NA,400,453,54,0.037037037037037,0.0925925925925926,-0.0555555555555556,0.12962962962963
"Q8N1W1","Q8N1W1_467_562",0,0,1,NA,467,562,96,0.09375,0.15625,-0.0625,0.25
"Q8N1W1","Q8N1W1_579_603",0,0,1,NA,579,603,25,0.12,0.28,-0.16,0.4
"Q8N1W1","Q8N1W1_628_653",0,0,1,NA,628,653,26,0.384615384615385,0.115384615384615,0.269230769230769,0.5
"Q8N1W1","Q8N1W1_709_804",0,0,1,NA,709,804,96,0.104166666666667,0.09375,0.0104166666666667,0.197916666666667
"Q8N1W1","Q8N1W1_1184_1208",0,0,1,NA,1184,1208,25,0.2,0.28,-0.08,0.48
"Q8N1W1","Q8N1W1_1311_1342",0,0,1,NA,1311,1342,32,0.0625,0.15625,-0.09375,0.21875
"Q8N1W1","Q8N1W1_1415_1444",0,0,1,NA,1415,1444,30,0.133333333333333,0.166666666666667,-0.0333333333333333,0.3
"Q8N1W1","Q8N1W1_1589_1705",0,1,0,395,1589,1705,117,0.0854700854700855,0.136752136752137,-0.0512820512820513,0.222222222222222
"Q5JTC6","Q5JTC6_1_493",1,0,0,3,1,493,493,0.109533468559838,0.176470588235294,-0.0669371196754564,0.286004056795132
"Q5JTC6","Q5JTC6_510_529",0,0,1,NA,510,529,20,0,0.35,-0.35,0.35
"Q5JTC6","Q5JTC6_581_658",0,0,1,NA,581,658,78,0.217948717948718,0.192307692307692,0.0256410256410256,0.41025641025641
"Q5JTC6","Q5JTC6_679_699",0,0,1,NA,679,699,21,0.142857142857143,0.142857142857143,0,0.285714285714286
"Q5JTC6","Q5JTC6_729_766",0,0,1,NA,729,766,38,0.0789473684210526,0.289473684210526,-0.210526315789474,0.368421052631579
"Q5JTC6","Q5JTC6_781_804",0,0,1,NA,781,804,24,0,0.125,-0.125,0.125
"Q5JTC6","Q5JTC6_875_955",0,0,1,NA,875,955,81,0.0617283950617284,0.259259259259259,-0.197530864197531,0.320987654320988
"Q5JTC6","Q5JTC6_972_1135",0,1,0,464,972,1135,164,0.0792682926829268,0.0609756097560976,0.0182926829268293,0.140243902439024
"P29374","P29374_118_170",0,0,1,NA,118,170,53,0.169811320754717,0.283018867924528,-0.113207547169811,0.452830188679245
"P29374","P29374_270_313",0,0,1,NA,270,313,44,0.113636363636364,0.522727272727273,-0.409090909090909,0.636363636363636
"P29374","P29374_411_605",0,0,1,NA,411,605,195,0.205128205128205,0.338461538461538,-0.133333333333333,0.543589743589744
"P29374","P29374_629_845",0,0,1,NA,629,845,217,0.188940092165899,0.221198156682028,-0.032258064516129,0.410138248847926
"P29374","P29374_857_893",0,0,1,NA,857,893,37,0.162162162162162,0.162162162162162,0,0.324324324324324
"P29374","P29374_927_952",0,0,1,NA,927,952,26,0.0769230769230769,0.307692307692308,-0.230769230769231,0.384615384615385
"P29374","P29374_1008_1168",0,0,1,NA,1008,1168,161,0.173913043478261,0.15527950310559,0.0186335403726708,0.329192546583851
"P29374","P29374_1206_1257",0,1,0,571,1206,1257,52,0.192307692307692,0.115384615384615,0.0769230769230769,0.307692307692308
"O15169","O15169_1_82",1,0,0,-8,1,82,82,0.0731707317073171,0.158536585365854,-0.0853658536585366,0.231707317073171
"O15169","O15169_213_293",0,0,1,NA,213,293,81,0.135802469135802,0.197530864197531,-0.0617283950617284,0.333333333333333
"O15169","O15169_313_373",0,0,1,NA,313,373,61,0.114754098360656,0.131147540983607,-0.0163934426229508,0.245901639344262
"O15169","O15169_401_731",0,0,1,NA,401,731,331,0.148036253776435,0.129909365558912,0.0181268882175227,0.277945619335347
"Q9Y6D5","Q9Y6D5_205_290",0,0,1,NA,205,290,86,0.151162790697674,0.13953488372093,0.0116279069767442,0.290697674418605
"Q9Y6D5","Q9Y6D5_327_358",0,0,1,NA,327,358,32,0.03125,0.21875,-0.1875,0.25
"Q9Y6D5","Q9Y6D5_1496_1538",0,0,1,NA,1496,1538,43,0.13953488372093,0.232558139534884,-0.0930232558139535,0.372093023255814
"Q92688","Q92688_146_251",0,1,0,-15,146,251,106,0.0566037735849057,0.707547169811321,-0.650943396226415,0.764150943396226
"Q2TBE0","Q2TBE0_1_230",1,0,0,-229,1,230,230,0.230434782608696,0.195652173913043,0.0347826086956522,0.426086956521739
"Q2TBE0","Q2TBE0_264_488",0,0,1,NA,264,488,225,0.195555555555556,0.186666666666667,0.00888888888888889,0.382222222222222
"Q2TBE0","Q2TBE0_557_587",0,0,1,NA,557,587,31,0.225806451612903,0.129032258064516,0.0967741935483871,0.354838709677419
"Q8IYD1","Q8IYD1_1_54",1,0,0,5,1,54,54,0.0555555555555556,0.166666666666667,-0.111111111111111,0.222222222222222
"Q8IYD1","Q8IYD1_67_197",0,0,1,NA,67,197,131,0.0763358778625954,0.198473282442748,-0.122137404580153,0.274809160305344
"P08912","P08912_1_20",1,0,0,1,1,20,20,0,0.1,-0.1,0.1
"P08912","P08912_222_373",0,0,1,NA,222,373,152,0.157894736842105,0.144736842105263,0.0131578947368421,0.302631578947368
"Q68CZ1","Q68CZ1_1_45",1,0,0,550,1,45,45,0.111111111111111,0.111111111111111,0,0.222222222222222
"Q68CZ1","Q68CZ1_140_175",0,0,1,NA,140,175,36,0.166666666666667,0.0555555555555556,0.111111111111111,0.222222222222222
"Q68CZ1","Q68CZ1_764_788",0,0,1,NA,764,788,25,0.04,0.12,-0.08,0.16
"Q68CZ1","Q68CZ1_954_1090",0,0,1,NA,954,1090,137,0.0875912408759124,0.248175182481752,-0.160583941605839,0.335766423357664
"Q9BZS1","Q9BZS1_1_70",1,0,0,266,1,70,70,0.1,0.0285714285714286,0.0714285714285714,0.128571428571429
"P82279","P82279_1371_1406",0,1,0,-35,1371,1406,36,0.166666666666667,0.111111111111111,0.0555555555555556,0.277777777777778
"P28329","P28329_1_137",1,0,0,-17,1,137,137,0.160583941605839,0.0802919708029197,0.0802919708029197,0.240875912408759
"P28329","P28329_724_748",0,1,0,-9,724,748,25,0.16,0.08,0.08,0.24
"Q7Z6B0","Q7Z6B0_1_31",1,0,0,-29,1,31,31,0,0.258064516129032,-0.258064516129032,0.258064516129032
"Q7Z6B0","Q7Z6B0_331_354",0,0,1,NA,331,354,24,0.208333333333333,0.291666666666667,-0.0833333333333333,0.5
"Q9H444","Q9H444_1_33",1,0,0,-10,1,33,33,0.151515151515152,0.0909090909090909,0.0606060606060606,0.242424242424242
