all,non_tail,N,C,N_w_pdb,C_w_pdb
Q16281,O95076,Q504U0,P13746,,
P50553,Q9NPY3,Q9ULG6,Q2TAP0,,
P50553,P02461,Q8N8I6,Q14126,,
O43633,Q07817,Q8IWA6,Q13227,,
O43633,Q8N878,Q7Z7G2,Q9Y3R0,,
Q9GZN4,Q8N878,Q96GV9,Q9P2Q2,,
Q8IYL3,O95264,P35612,Q8NDL9,,
Q9UM73,P02462,Q9UL45,Q8N8I6,,
Q9UM73,Q01955,Q9UPA5,Q15517,,
Q9UM73,P12110,Q99933,O75808,,
Q9UM73,Q13131,Q4V339,Q6ZMG9,,
Q9UM73,Q13131,Q9C0K0,P32238,,
P78358,Q9BZC7,Q8WUQ7,Q96B36,,
Q9Y2R0,Q9BZC7,Q9NWV8,Q6F5E8,,
Q5T5X7,Q9BZC7,A6NKF2,Q9BPX3,,
Q5T5X7,Q9BZC7,O00512,P35612,,
Q5T5X7,Q9BZC7,Q7Z624,Q9UL45,,
Q5T5X7,Q9BZC7,C9JLR9,Q66GS9,,
Q5T5X7,P30491,Q6P1M9,Q9BZZ5,,
O95994,O14981,Q96M91,A6NKF2,,
Q99767,O14981,P28221,O00512,,
Q6XD76,O14981,P0DKL9,Q9UHX3,,
Q86VW2,Q8IZC6,A8MQT2,C9JLR9,,
Q86VW2,Q9Y592,A6NDN3,Q9Y5B0,,
Q86VW2,P49662,Q8NGA4,Q96M91,,
Q8IX94,Q9BZB8,Q5SY85,Q6UXA7,,
O95671,P07333,O00409,Q9Y2L6,,
Q86WG3,P07333,Q14004,Q9UPM9,,
Q86WG3,Q6P387,Q9UBF2,P16189,,
Q86WG3,Q6P387,Q99741,O14523,,
P46379,Q6P387,A1L168,Q5FYB0,,
P46379,Q6P387,Q96MX0,Q6UWZ7,,
P46379,Q8WY22,P0DMV1,P78363,,
P46379,O75128,Q6ZT62,A6NDN3,,
P46379,O75128,Q8WYN3,Q5SY85,,
P46379,O75128,Q9NZA1,O95302,,
O75129,O75128,A5D8W1,Q8NET1,,
O75129,O75128,P20073,Q8NFN8,,
O75129,O75128,Q9NR19,O00409,,
O75129,P00450,Q4VC44,Q14004,,
O75129,P25054,P38405,P42771,,
Q9BXJ0,P25054,P23771,P41597,,
P35414,P25054,Q99502,P09693,,
Q8N7W2,P25054,Q9BQI3,Q9Y243,,
Q8N7W2,P25054,Q9C005,O95196,,
O75078,P25054,Q13322,Q9UIG0,,
O75078,P25054,Q9NXZ2,Q96PG8,,
O75078,P07358,O94830,A1L168,,
Q9NQW6,Q711Q0,Q14449,Q96MX0,,
Q9NQW6,Q711Q0,Q7L591,P56880,,
Q9NQW6,Q711Q0,Q16254,Q29940,,
Q9NQW6,Q711Q0,Q8WWM9,Q9C0J9,,
Q9NQW6,Q711Q0,Q15329,Q8WWN8,,
Q9NQW6,Q14781,Q9HCU8,P0CG37,,
Q9NQW6,Q14781,O60479,P05534,,
P11021,Q14781,Q9NQI0,P23771,,
P11021,Q96MC9,Q96KQ7,P16118,,
Q92870,Q9P218,Q9HC35,P22794,,
Q92870,Q9P218,A0AVK6,Q8NDI1,,
Q92870,Q9P218,A6NMN3,Q15370,,
Q92870,Q9P218,Q9NW75,Q9NXZ2,,
O95704,Q9P218,Q9UKJ3,Q7L591,,
Q7Z2E3,Q96K21,Q9NTM9,Q9H2F5,,
Q9NWQ9,Q96K21,Q86XJ1,O75165,,
Q96CP6,Q96K21,Q9UI36,Q14194,,
Q96CP6,Q96K21,Q8TDD1,Q01543,,
Q96CP6,Q96K21,Q9NYF0,Q5VVW2,,
Q96CP6,O94989,P15170,O60479,,
Q9UKL3,O94989,A8MWE9,Q9NQI0,,
Q9UKL3,O94989,Q5T230,Q30KQ8,,
Q9UKL3,Q8NEQ5,O14771,Q14195,,
Q9UKL3,P45973,Q8WTX9,Q9HC35,,
Q9UKL3,Q96RY5,Q9UJW8,P87889,,
Q9UKL3,Q96RY5,O15231,Q9BPU6,,
Q9UKL3,Q96RY5,Q9NZR4,Q9UQ16,,
Q8N1M1,Q96RY5,O60384,A6NMN3,,
Q5SW96,Q6ZSZ5,Q9P2Y4,Q9NW75,,
Q5SW96,Q6ZSZ5,Q9UKY1,Q96I76,,
Q5SW96,Q6ZSZ5,Q96NC0,O14681,,
Q8NFU0,Q6ZSZ5,Q9BSF0,Q99501,,
Q8NFU0,Q6ZSZ5,Q8N4C7,Q96IM9,,
Q9NYJ1,Q8NDZ0,Q16623,P62683,,
Q9NYJ1,Q8NDZ0,Q13884,Q86XJ1,,
Q8TED9,Q8NDZ0,Q86UD5,Q5VTH2,,
Q8TED9,Q8IXH8,Q9H0D2,Q8TDD1,,
Q8TED9,Q8IXH8,Q96IQ9,P12314,,
Q8TED9,O95628,P30291,A8MZ26,,
Q6P1S2,O95628,O00570,P17022,,
P60827,O95628,Q9UID3,Q8NCN2,,
Q8N123,O95628,O95238,Q8WTX9,,
Q9H4Z3,Q6ZU67,O94885,Q86YA3,,
Q9H4Z3,O14525,Q6NXT6,A0A0B4J273,,
Q9H4Z3,O14525,O95359,Q9NZR4,,
Q96G97,Q9P2S6,Q9UJK0,Q8IV45,,
Q96J66,Q9P2S6,P61964,Q16600,,
Q96J66,Q9P232,Q9H4L7,Q9P2Y4,,
Q96J66,Q9P232,A6NIX2,Q9UKY1,,
Q99798,O60706,Q70EL4,Q96NC0,,
P53365,O60706,Q9Y2P0,Q6I9Y2,,
Q8IYS0,Q9H8Y5,Q13398,Q6YI46,,
Q8IYS0,Q9H8Y5,A6NIY4,P62854,,
Q8IYS0,Q9H8Y5,Q9BSK1,O43761,,
Q9UQ52,Q9H8Y5,Q96NB3,Q9UQF0,,
Q9UQ52,Q9BWP8,Q9BTP6,Q96IQ9,,
Q6ZUJ4,Q8NFC6,Q9BWV7,P30291,,
P33240,Q8NFC6,P51814,O00570,,
P33240,Q8NFC6,P40222,Q9GZV3,,
P33240,Q8NFC6,A8MZ25,A8MV72,,
Q0P5N6,Q8NFC6,Q15672,Q9UJK0,,
Q13444,Q8NFC6,Q9H2G4,Q9Y2P0,,
Q13444,Q8NFC6,Q86VZ2,Q9NVA2,,
Q13444,Q8NFC6,A6NHJ4,Q96NB3,,
A6NLC5,Q8NFC6,P17026,Q6RFH5,,
A6NLC5,Q8NFC6,Q8N9U9,Q9H0E7,,
P78357,Q8NFC6,O60343,P01282,,
Q9UEY8,Q8NFC6,Q9UBN6,O95922,,
Q9UEY8,Q92481,A6NJG2,Q9UBD3,,
Q9UEY8,Q92481,Q96EC8,Q9NVE5,,
Q6ZRV3,Q86SQ6,Q9H0M5,Q2M389,,
Q6ZRV3,Q6VUC0,O43257,P40222,,
Q8IW19,P23634,Q8NCA9,Q8WUA8,,
Q8IW19,P23634,A6NJL1,Q9H2G4,,
Q8IW19,Q5KU26,P0CI01,Q9HBM0,,
Q8IW19,Q08708,Q06945,P0C7H9,,
Q8IW19,Q9BXJ2,Q86XF7,A6NCW7,,
F5H4A9,Q8TCU4,Q8IXH6,Q8NDX2,,
F5H4A9,Q8TCU4,P0C6A0,A6NHJ4,,
Q9Y6H1,Q8TCU4,Q70EL2,P17026,,
Q9Y6H1,Q8TCU4,P0CJ78,Q9UBN6,,
P46098,Q8TCU4,Q14679,Q96QK1,,
P51693,Q8TCU4,P19484,Q8NCA9,,
P51693,Q8TCU4,P0DPB3,Q8IXH6,,
P51693,Q8TCU4,Q14140,Q8WWX9,,
Q6NZI2,Q8TCU4,Q96ET8,Q9ULC8,,
Q6NZI2,Q8TCU4,O95201,Q5FWF4,,
Q6NZI2,Q8TCU4,Q2NL82,Q14679,,
Q6NZI2,Q8TCU4,Q5VTH9,P19484,,
Q9NQ79,Q8TCU4,Q96BV0,Q96CG3,,
Q9NQ79,Q8TCU4,Q99726,Q92563,,
Q12996,Q8TCU4,Q5XG85,Q6UX27,,
Q12996,Q8TCU4,Q6NZY4,Q96ET8,,
P07306,Q8TCU4,Q86UP3,Q96BV0,,
P07306,Q8TCU4,P22314,Q5XG85,,
Q8NDB2,Q8TCU4,O00762,A8MXK1,,
Q8NDB2,Q8TCU4,Q9H7M6,Q6ZTB9,,
Q8NDB2,Q8TCU4,P08670,O95409,,
Q96T59,Q8TCU4,P48436,Q92890,,
Q96BR5,Q8TCU4,Q9BZA0,O75554,,
Q76L83,Q8TCU4,Q9Y3A2,Q6ZSA8,,
Q76L83,Q8TCU4,A6NEH8,Q96NG3,,
Q76L83,Q8TCU4,Q64LD2,P0C7I0,,
Q76L83,Q8TCU4,Q53HI1,P48436,,
Q76L83,Q8TCU4,Q9H869,P17025,,
Q76L83,Q8TCU4,A5D8V6,Q9H1B5,,
O95999,Q8TCU4,Q9NZ09,A6NEH8,,
O95999,Q8TCU4,A8MV65,Q9H869,,
Q5SQS8,Q8TCU4,Q5TD94,A5D8V6,,
Q5SQS8,Q8TCU4,Q9H0K4,Q2NL98,,
Q9BZE9,Q8TCU4,Q3SY17,Q5TD94,,
Q9BZE9,Q8TCU4,Q5T4F4,Q9H0K4,,
Q9BZE9,Q8TCU4,P51815,Q99795,,
Q5VZT2,Q8TCU4,Q8IXT2,O75496,,
Q6X4T0,Q8TCU4,O75496,A1L162,,
Q6X4T0,Q8TCU4,A1L162,Q68G74,,
Q9BQI0,Q8TCU4,Q14695,P55795,,
Q8NHH9,Q8TCU4,Q96FN5,Q96FN5,,
Q9H8X3,Q9Y615,P30519,Q6P5Q4,,
Q96L14,P12821,B9A064,Q6ZMQ8,,
Q96L14,Q8ND61,Q6ZMQ8,Q9Y496,,
P12643,Q8ND61,Q8TD10,O95239,,
P12643,Q8ND61,Q13164,Q13164,,
Q6NSI1,Q8ND61,Q7Z3Y9,Q9H2K0,,
O14734,P98194,Q6NUN7,Q9BW71,,
Q9NVT9,Q8IWV2,A4D1F6,Q96CX6,,
Q8N7S6,Q8IWV2,Q9BW71,Q8NBJ5,,
Q8N7S6,Q674R7,Q9C086,Q8IVH8,,
Q9ULZ1,Q8WXQ3,Q9UBB5,Q86W26,,
Q15172,Q8WXQ3,Q9HAZ2,Q9Y5H4,,
Q15172,Q96CG8,Q14240,Q9NZ20,,
Q96F05,O75815,Q8MH63,Q96T66,,
Q9UBY8,O75815,Q8TDX7,A8MTQ0,,
P55196,O75815,A8MTQ0,O60682,,
P55196,Q9UHK6,O60682,Q9P0L9,,
P55196,Q96PE1,Q9BWN1,Q9Y5N6,,
P55196,Q96PE1,Q9P0L9,P43699,,
P22004,Q96PE1,O95096,Q9H0A0,,
P22004,Q96PE1,Q9UNW9,Q32M88,,
Q8NFL0,Q96PE1,Q9Y5G9,Q9Y5G9,,
A2AJT9,Q9NQ94,Q86W28,Q86W28,,
A2AJT9,Q5NE16,P51582,P51582,,
Q9HBZ2,Q3SXR2,Q96S07,Q86SE8,,
Q9HBZ2,Q8N4X5,P06401,Q9UKJ1,,
Q86UB2,Q8N4X5,A8K830,Q6MZM9,,
Q86UB2,Q8N4X5,Q96RK0,Q96M43,,
Q86UB2,Q8N4X5,Q9Y6F7,A0A1W2PR82,,
Q86UB2,Q8N4X5,Q9UP83,Q96RK0,,
P26232,Q7Z4U5,Q9UIF9,F2Z3F1,,
P26232,Q7Z4U5,P0DMU7,P06127,,
P26232,Q86X02,Q9ULW3,Q9H2X0,,
O60423,Q86X02,P61570,Q8NHZ8,,
O60423,Q96BT1,P86434,O14493,,
O60423,Q96BT1,Q5VUJ9,P56748,,
Q9H3M9,Q86WS4,P0CJ89,Q9ULW3,,
O95076,Q86WS4,Q9NY12,Q6ZU69,,
O95076,Q6UWJ8,O75071,A6NM10,,
O95076,Q8TER5,Q14209,P49902,,
P30505,Q8TER5,Q9H223,Q9UKF5,,
Q9UBW5,Q8TER5,Q9H0S4,P30459,,
Q5SZD1,Q8TER5,Q6Y2X3,Q8WW27,,
Q5SZD1,Q8NA66,O60739,P01892,,
Q9NPY3,O95972,Q9H9B1,Q86UK0,,
Q9NPY3,O60306,Q32P44,P02763,,
P02461,Q06481,Q9BRR8,P0CJ89,,
Q07817,Q06481,Q14451,P41594,,
Q8N878,P78560,Q15723,Q9NY12,,
Q8N878,Q9C0F0,Q8N8A6,Q3SY89,,
Q8N878,Q9C0F0,B5ME19,Q9NZN4,,
O95264,Q9C0F0,Q8TE96,Q9P107,,
P02462,Q9C0F0,A8K855,Q9NZN3,,
Q9Y4X0,Q9C0F0,Q14315,Q8N9N8,,
Q01955,Q9C0F0,Q13304,Q9H223,,
Q9NS82,Q9C0F0,Q9Y4F1,Q9H0S4,,
Q9NS82,Q9C0F0,Q9H840,Q6Y2X3,,
Q13542,Q9C0F0,Q7L0X2,Q9Y6V7,,
Q13542,Q9C0F0,Q7Z429,O75461,,
P12110,Q9C0F0,Q75N03,Q9H9B1,,
O43681,P17405,Q9Y5R2,Q32P44,,
Q13131,Q8N1V8,Q16665,Q05193,,
Q13131,Q8NFD5,Q9NWT6,Q9BRR8,,
P36575,Q8NFD5,Q92831,Q9GZR5,,
Q9BZC7,Q8NFD5,P19105,P50570,,
Q9BZC7,Q8NFD5,O14990,Q8N7B9,,
Q9BZC7,Q6ZU35,P08397,Q5VUB5,,
Q9BZC7,Q6ZU35,Q9P1Z3,Q8N1N2,,
Q9BZC7,Q5U649,P22492,Q6Y7W6,,
Q9BZC7,Q13286,Q75QN2,P31995,,
P30491,Q13286,P33908,A1XBS5,,
P30491,Q70Z44,Q9H9Z2,B5ME19,,
H3BU77,P00519,Q969R5,Q8TE96,,
O14981,P0C862,Q9P1T7,Q6P995,,
O14981,A5X5Y0,Q13136,Q9Y6R7,,
O14981,Q9NQ32,Q9Y4H2,Q13304,,
Q8IZC6,P51797,Q8IZ02,Q8WU20,,
Q9Y592,P53396,O15327,P51858,,
Q9Y592,O75638,Q8N5X7,P49674,,
P49662,Q13490,Q8WWL7,Q8IZU9,,
Q9BZB8,Q13490,Q8TDI0,Q75N03,,
Q9BZB8,Q13490,Q96HB5,Q8N6F8,,
Q00536,P78314,Q6PK04,Q53T59,,
Q00536,O95831,Q5VXU3,O14990,,
P07333,O95831,P24468,Q9P1Z3,,
P07333,A8MVX0,Q9Y534,Q9NPH2,,
Q6P387,A8MVX0,Q6ZMN8,P22492,,
Q6P387,A8MVX0,P47902,Q86X24,,
Q6P387,Q2HXU8,Q9BSQ5,P31943,,
Q6P387,O14639,Q8TDC3,Q9Y283,,
Q6P387,O14639,P0CF75,Q9Y5L2,,
Q8WY22,O14639,Q02221,Q86WN2,,
Q9GZQ3,O14639,Q9NQL9,Q9H9Z2,,
O75128,O14639,Q13620,Q8NCW0,,
O75128,O14639,Q8IYB7,Q969R5,,
O75128,O15516,Q13387,Q9NZV8,,
O75128,O15516,Q9BQS6,Q13136,,
O75128,O15516,Q9H2S9,Q8NI77,,
O75128,O15516,A6NMX2,O60942,,
O75128,Q9H3F6,Q9BRS8,A1A4V9,,
P00450,Q5H9B9,Q01650,Q96HB5,,
P25054,Q96QE3,Q8N4C6,Q6PK04,,
P25054,Q96QE3,Q9UHI5,Q68DL7,,
P25054,Q96QE3,Q9HC29,Q96LX7,,
P25054,Q96QE3,Q8IZF0,P47902,,
P25054,Q96QE3,P51003,Q9BSQ5,,
P25054,Q96QE3,Q9BWT3,Q8TDC3,,
P25054,Q96QE3,Q9UD57,O94868,,
P25054,Q96QE3,Q8N4B5,Q8WWV6,,
P49336,Q96QE3,Q9Y3D0,Q02221,,
P07358,Q96QE3,Q96CF2,P00742,,
P07358,Q96QE3,Q53ET0,Q9NQL9,,
Q711Q0,Q96QE3,Q8IZT6,Q8IYB7,,
Q711Q0,Q9UH62,Q9H8M2,P09630,,
Q711Q0,Q9UH62,Q08462,Q9BQS6,,
Q711Q0,Q86SQ4,Q86Y13,Q9BRS8,,
Q711Q0,Q8WWK9,O00418,Q12906,,
Q711Q0,Q8WWK9,Q4G0N7,Q02779,,
Q711Q0,Q9ULI0,Q9H5V9,P48551,,
Q5SYC1,Q9ULI0,Q6PIY7,Q8N4C6,,
Q14781,Q9ULI0,Q2WGJ9,Q9UHI5,,
Q14781,Q9ULI0,Q5HY64,P49321,,
Q14781,Q9ULI0,Q96L91,P51684,,
Q96MC9,P58397,Q5FWF5,Q96CF2,,
Q96MC9,Q8IZ07,Q92914,Q9H8M2,,
Q9P218,H3BPF8,Q9UBM7,Q9UKQ2,,
Q9P218,H3BPF8,Q7L2E3,Q7Z7B7,,
Q9P218,H3BPF8,P0C5Y9,Q8NGU9,,
Q9P218,H3BPF8,P56524,P25090,,
Q9P218,H3BPF8,P28290,O60469,,
Q9P218,H3BPF8,Q96LW2,P19883,,
Q96K21,Q13938,Q6Y1H2,Q96MC6,,
Q96K21,Q9ULB5,Q96LB3,Q96L91,,
Q96K21,Q7Z407,Q14721,P48546,,
Q96K21,Q7Z407,Q8N309,Q9HBW0,,
Q96K21,Q7Z407,Q9ULX9,Q8N468,,
O94989,Q7Z407,Q9NZH6,Q6PI47,,
O94989,Q7Z407,O60675,Q15773,,
O94989,P10606,P07451,P56524,,
O94989,Q494R4,Q96Q83,Q96PY0,,
O94989,Q9BXL6,O60478,Q99542,,
Q8NEQ5,Q9BXL6,Q8N5C7,O14910,,
Q8NEQ5,Q9BXL6,P19086,Q9P2H3,,
P45973,Q9NYQ7,A8MTJ3,Q14721,,
P45973,Q9NYQ7,Q8IUY3,Q8IU57,,
Q96RY5,Q9NYQ7,Q6P531,P24592,,
Q96RY5,Q9NYQ7,Q9Y5Y0,P30301,,
Q96RY5,Q9Y264,Q9HC44,Q9NR82,,
Q96RY5,A0A1B0GUS0,P50549,Q8NBZ0,,
Q96RY5,A0A1B0GUS0,Q8N9Y4,Q9ULX9,,
Q96RY5,A0A1B0GUS0,A6NE01,P07451,,
Q6ZSZ5,Q6ZRZ4,P23610,Q02930,,
Q6ZSZ5,Q7LGC8,A6NJQ4,Q9UK59,,
Q6ZSZ5,Q9NS84,P0C2W1,P51116,,
Q6ZSZ5,Q9UMR7,Q96GI7,P01133,,
Q6ZSZ5,O43303,Q5JRK9,O15303,,
Q6ZSZ5,O43303,Q14289,Q9HCN6,,
Q6ZSZ5,O43303,Q6ZMT4,Q75LS8,,
Q8NDZ0,O43303,Q9H213,Q9Y5Y0,,
Q8NDZ0,Q8N7Q2,Q9H6Y5,Q6PCB8,,
Q8NDZ0,P29466,O75122,O75343,,
Q8NDZ0,Q9HCU0,Q9H3R5,Q9HC44,,
Q8NDZ0,Q9HCU0,Q8IU53,O60262,,
Q8IXH8,Q6Q6R5,P20807,Q96DY2,,
Q8IXH8,P26436,Q01718,Q13316,,
Q8IXH8,Q13185,P13637,A6NJQ4,,
O95628,Q9NZN8,Q9UN42,Q96GI7,,
O95628,Q9BTV7,Q5T197,Q96RP8,,
O95628,Q8WXG9,A6NC78,Q06413,,
O95628,Q8WXG9,B3EWG3,Q9UJ96,,
O95628,Q86UP0,O43603,Q6ZMT4,,
Q6ZU67,Q86UP0,Q5T2R2,Q9Y624,,
Q6ZU67,Q86UP0,P11474,Q9H6Y5,,
Q6ZU67,Q86UP0,Q71UI9,Q8N743,,
Q9ULM6,P13945,Q86SY8,Q9H063,,
Q8N1G2,Q8IW93,Q96MM7,P49639,,
O14525,Q8IW93,Q70UQ0,P35475,,
O14525,Q8IW93,Q9UJY1,Q9Y5I4,,
Q9P2S6,O14672,Q969L2,O94921,,
Q9P2S6,O14672,Q9UKS7,P30447,,
Q9P232,Q96RT6,P46821,Q99217,,
Q9P232,Q96RT6,Q9UGQ3,Q5T197,,
Q86UF2,Q96RT6,O15525,Q5UAW9,,
O60706,P11171,O95243,Q7Z589,,
O60706,P11171,Q6PKG0,Q86XH1,,
Q9H8Y5,P11171,Q6L8H2,O60282,,
Q9H8Y5,Q8TEY5,Q16644,O94898,,
Q9H8Y5,Q8TEY5,Q5VV42,Q96MM7,,
Q9H8Y5,Q8TEY5,Q9Y2W7,Q9NYG8,,
Q5T5A4,P63010,Q7Z5W3,Q8IZD2,,
Q5T5A4,Q9ULZ3,Q5PSV4,Q53QV2,,
Q9BWP8,P01024,Q13352,Q9UJY1,,
Q8NFC6,P01024,P0DPF6,P05198,,
Q8NFC6,P01024,P15056,Q6PKG0,,
Q8NFC6,Q8N3K9,Q96P47,Q16644,,
Q8NFC6,Q8N3K9,Q96PX6,P13378,,
Q8NFC6,Q8N3K9,Q5T4H9,Q8IY42,,
Q8NFC6,Q8N3K9,P0C843,Q96P47,,
Q8NFC6,Q8N3K9,Q9NR55,P60006,,
Q8NFC6,Q8N3K9,A6NHC0,P49918,,
Q8NFC6,Q8N3K9,Q9BWV3,A6NC98,,
Q8NFC6,Q8N3K9,Q7L5A3,Q96FH0,,
Q8NFC6,Q8N3K9,P58658,O95561,,
Q8NFC6,Q8N3K9,P98177,Q96PX6,,
Q8NFC6,Q8N3K9,P0C7X0,P27824,,
Q8NFC6,Q8N3K9,Q96SL8,P51685,,
Q92481,Q8N3K9,Q9C073,Q9Y3E7,,
Q92481,P50895,P22413,P13611,,
Q92481,P50895,Q6ZS02,Q9BWV3,,
Q9Y3M2,P55197,O60879,P35606,,
Q9Y3M2,P55197,Q86VQ1,O75937,,
Q92754,P55197,Q9BRT3,Q8TEA8,,
Q92754,P55197,Q9BUT9,Q96LI9,,
B1AJZ1,P55197,Q96EZ8,A0A0U1RQF7,,
Q86SQ6,Q9BXI9,Q495T6,P0C7X0,,
Q86SQ6,Q9H972,Q8N1N4,Q96JC9,,
Q6VUC0,Q9H972,P48051,P63126,,
Q6VUC0,Q9H972,Q9NYD6,Q9C073,,
Q6VUC0,Q9H972,Q9Y2U8,O95684,,
P23634,P28335,Q02978,Q8N687,,
P23634,Q9UK00,Q86X55,Q6ZT52,,
P23634,O43184,Q86Y22,O60879,,
P23634,A4D250,H7C350,Q86VQ1,,
Q5KU26,P35226,Q9H9L7,Q9NX05,,
A6NI87,Q8N5N4,Q8N9Z2,O75949,,
Q08708,P55198,P42772,Q9ULG1,,
Q08708,P55198,Q9GZL8,Q9BX40,,
Q9BXJ2,P55198,Q9BS16,Q96FV0,,
Q8TCU4,P55198,Q9BR77,P48051,,
Q8TCU4,P55198,Q9UNE7,Q9Y2U8,,
Q8TCU4,Q9ULV3,Q9P0M2,Q6UWB1,,
Q8TCU4,Q9ULV3,Q15003,Q99490,,
Q8TCU4,Q9ULV3,Q9NZZ3,Q86Y22,,
Q8TCU4,Q9ULV3,Q92934,Q96LM5,,
Q8TCU4,Q8IWK6,Q15173,Q96GX8,,
Q8TCU4,Q8IWK6,Q9NUB1,Q9H2P0,,
Q8TCU4,Q8IWK6,P0CJ87,Q9P0M2,,
Q8TCU4,Q8IWK6,Q6ISB3,O00585,,
Q8TCU4,Q8TBE0,A6NEW6,Q9NZZ3,,
Q8TCU4,Q8TBE0,Q2VPK5,P41181,,
Q8TCU4,Q8TBE0,Q6NUI2,Q15173,,
Q8TCU4,Q9H6U6,Q86US8,Q9Y680,,
Q8TCU4,Q9H6U6,O43143,Q96J86,,
Q8TCU4,Q9H6U6,Q13303,P51114,,
Q8TCU4,Q7L266,P57053,P0CJ87,,
Q8TCU4,O14514,P48544,Q05639,,
Q8TCU4,O14514,P52292,Q9H7D0,,
Q8TCU4,O14514,Q9HB15,Q7LDG7,,
Q8TCU4,O14514,Q9H0C8,A6NEW6,,
Q8TCU4,O14514,Q96KE9,Q9H4E7,,
Q8TCU4,O43310,P49450,Q16775,,
Q8TCU4,O43310,Q8NE35,Q96RQ1,,
Q8TCU4,O43310,Q8NEP4,Q9GZV9,,
Q8TCU4,Q16186,Q8IWF9,Q86YR7,,
Q8TCU4,Q16186,Q8N998,P48544,,
Q8TCU4,Q96LP6,Q567U6,P14316,,
Q8TCU4,Q96LP6,Q08289,P52292,,
Q8TCU4,Q9BR61,Q6UUV7,Q9H427,,
Q8TCU4,Q9UHC6,Q3SYB3,Q9Y664,,
Q8TCU4,Q96Q42,Q6NUT2,A8MUH7,,
Q8TCU4,Q96Q42,Q9BQ67,Q6MZQ0,,
Q8TCU4,Q96Q42,A8MYA2,Q2TAC2,,
Q8TCU4,Q96Q42,Q9H2H0,Q6P9F0,,
Q8TCU4,Q96Q42,Q13117,Q16543,,
Q8TCU4,Q96Q42,O75821,P35070,,
Q8TCU4,O60241,Q96KS9,Q9ULV8,,
Q8TCU4,O60241,Q9UK22,Q8N998,,
Q8TCU4,O60241,Q5XUX0,A6NNP5,,
Q8TCU4,O60241,P50221,Q08289,,
Q8TCU4,O60241,P16403,Q13112,,
Q9Y615,O60241,Q9UH92,Q5TGI0,,
Q9Y615,O95810,Q00839,Q8TD84,,
Q8NFU1,P13497,Q99877,A1KXE4,,
P12821,P13497,Q9BRQ6,P11362,,
P56381,P05408,Q14103,P50221,,
Q8ND61,Q9H0L4,P43362,A1Z1Q3,,
Q8ND61,Q9H0L4,Q2VPJ9,P16403,,
Q8ND61,Q96M02,P08729,Q00839,,
Q8ND61,Q96M02,P23760,P16150,,
Q8ND61,Q96M02,Q6W5P4,Q14103,,
A8K010,P10415,Q96CV9,Q2I0M4,,
P98194,Q8WXA8,O60237,O14782,,
Q8IWV2,Q8N9N5,Q96PZ0,Q8IY33,,
Q8IWV2,Q8N9N5,P46776,Q86U70,,
Q674R7,Q8N4M7,Q9P0K7,Q2VPJ9,,
Q674R7,B7Z368,Q9Y5P3,Q6ZMV5,,
Q674R7,O00203,Q9Y3B9,Q5VY43,,
Q8WXQ3,O00203,Q6NT89,Q8IUM7,,
Q8WXQ3,P12645,Q96NL1,Q9Y2X3,,
Q96CG8,P12645,Q6ZUB1,Q9HC56,,
O75815,Q6ZNE5,Q5HYK7,Q8NFZ4,,
O75815,Q6ZNE5,P48995,O60237,,
O75815,Q6ZNE5,Q96HE8,P21359,,
O75815,Q8N1W1,O75056,O00562,,
Q9UHK6,Q8N1W1,H3BMG3,Q13636,,
Q96PE1,Q8N1W1,Q13114,Q7Z7H8,,
Q96PE1,Q8N1W1,C9J3V5,Q9Y3B9,,
Q96PE1,Q8N1W1,Q5QJE6,Q9UNT1,,
Q96PE1,Q8N1W1,Q15643,Q6NT89,,
Q96PE1,Q8N1W1,Q12962,Q6ZUB1,,
Q9NQ94,Q8N1W1,Q86TN4,O95025,,
P09543,Q8N1W1,Q8NER1,O75056,,
Q9Y614,Q5JTC6,O75888,Q6UXD7,,
Q5NE16,Q5JTC6,Q6ZWB6,O94972,,
Q5NE16,Q5JTC6,Q96M27,Q7Z333,,
Q3SXR2,Q5JTC6,Q6IQ20,Q86TN4,,
Q8N4X5,Q5JTC6,Q9P1W9,Q8NER1,,
Q8N4X5,Q5JTC6,Q86U38,Q86YW5,,
Q8N4X5,P29374,E7EW31,Q8WXA9,,
Q8N4X5,P29374,Q9HD90,Q9NRP4,,
Q8N4X5,P29374,P61573,P14651,,
Q7Z4U5,P29374,Q9UKA8,Q9UPP2,,
Q7Z4U5,P29374,Q5MJ07,Q9Y6Z4,,
Q7Z4U5,P29374,Q9H0E3,Q9P2J3,,
Q86X02,P29374,Q7Z5N4,Q96BD5,,
Q86X02,Q14692,Q14247,Q05586,,
Q86X02,Q14692,A0A1B0GVZ9,Q00653,,
Q9NR16,Q14692,Q6U841,Q8TEM1,,
Q96BT1,Q14692,Q5JUX0,Q9Y5G8,,
Q96BT1,O15169,Q6Q0C0,Q9P1W9,,
Q96BT1,O15169,Q12816,Q504Q3,,
A1IGU5,O15169,P78524,E7EW31,,
Q86WS4,O94823,Q9BQ61,P49959,,
Q86WS4,O94823,Q86VQ6,O43374,,
P0CE67,Q9Y6D5,O94864,Q6P4F7,,
Q6UWJ8,Q9Y6D5,Q15569,Q9UKA8,,
Q8TER5,Q9Y6D5,P06753,P05386,,
Q8TER5,Q12798,O94855,Q6P3W7,,
Q8TER5,Q8WU49,Q6SJ96,Q9HCF6,,
Q8TER5,O43150,P35716,Q7Z5N4,,
