proteome_id	per_protein	total_proteome
UP000202841	0.03993	0.0327
UP000201871	0.05711	0.05027
UP000203783	0.0812	0.05496
UP000204552	0.05828	0.05497
UP000203967	0.04187	0.0529
UP000201620	0.05928	0.05807
UP000011851	0.04637	0.03662
UP000224966	0.0813	0.05961
UP000223769	0.05942	0.04048
UP000224585	0.10646	0.04429
UP000002536	0.07568	0.11959
UP000000479	0.08913	0.0451
UP000011852	0.07772	0.05566
UP000011285	0.07214	0.05804
UP000011286	0.03935	0.03381
UP000224960	0.05676	0.03359
UP000222319	0.02727	0.03086
UP000224215	0.07363	0.04615
UP000002581	0.04461	0.03164
UP000001762	0.05476	0.04387
UP000001791	0.04192	0.03323
UP000031733	0.05701	0.0721
UP000014703	0.11084	0.06342
UP000030327	0.03785	0.03517
UP000031728	0.08681	0.0569
UP000276034	0.01419	0.01773
UP000278024	0.04537	0.09504
UP000272984	0.09031	0.05093
UP000271908	0.0553	0.07962
UP000273985	0.0941	0.06203
UP000030046	0.13234	0.07051
UP000017641	0.05781	0.03919
UP000011111	0.05977	0.05035
UP000385725	0.08427	0.06817
UP000240409	0.07604	0.06334
UP000000294	0.07448	0.06249
UP000224016	0.07965	0.06535
UP000241350	0.17195	0.07824
UP000515969	0.34083	0.21805
UP000204170	0.15677	0.09804
UP001163546	0.11876	0.08345
UP000325986	0.21974	0.14343
UP000241131	0.13813	0.14257
UP000289599	0.27013	0.19222
UP000593642	0.13964	0.1057
UP000241925	0.10659	0.10615
UP000241360	0.22582	0.14729
UP000290507	0.14942	0.08738
UP000224898	0.15587	0.12682
UP001055552	0.13377	0.10085
UP000292314	0.18577	0.10415
UP000317273	0.20265	0.12808
UP000223789	0.28884	0.16866
UP000503386	0.15438	0.11207
UP000262230	0.12615	0.10592
UP000515922	0.10246	0.11747
UP000515864	0.24362	0.17497
UP000375470	0.1522	0.12712
UP000229313	0.15727	0.08355
UP000316735	0.14339	0.10605
UP000290796	0.24859	0.12155
UP000327127	0.17895	0.10668
UP000516151	0.12766	0.11059
UP000503263	0.18507	0.17053
UP000290903	0.23054	0.13669
UP000326486	0.20089	0.24714
UP000284334	0.11959	0.10932
UP000327185	0.15419	0.09991
UP000259190	0.13092	0.07956
UP000264086	0.1505	0.09974
UP000287372	0.19412	0.1732
UP000247188	0.20357	0.16203
UP000509653	0.27593	0.18668
UP000290843	0.11736	0.08449
UP000501455	0.13932	0.09954
UP000030200	0.16936	0.13576
UP000276661	0.1831	0.14299
UP000474732	0.32404	0.18235
UP000325888	0.17404	0.12345
UP000515973	0.17907	0.16903
UP000297068	0.1762	0.14092
UP000274637	0.30186	0.20804
UP000201933	0.13561	0.08826
UP000264631	0.22354	0.12903
UP000516096	0.14694	0.12304
UP000290692	0.22171	0.13545
UP001058865	0.21838	0.15726
UP000297117	0.15317	0.09968
UP000503593	0.12275	0.11398
UP000001778	0.23029	0.16489
UP000281392	0.26297	0.13045
UP000241892	0.14328	0.09163
UP000240673	0.14351	0.09009
UP000297171	0.19266	0.10108
UP000009206	0.17992	0.10275
UP000202926	0.26061	0.14371
UP000000384	0.18354	0.11325
UP000226324	0.30277	0.19137
UP000008041	0.21412	0.11555
UP000246895	0.14944	0.11243
UP000222578	0.21701	0.16376
UP000221790	0.20317	0.13228
UP000297206	0.18219	0.08612
UP001058217	0.28132	0.14779
UP000240214	0.14008	0.0945
UP000327512	0.14509	0.09915
UP000228985	0.15111	0.08671
UP000289178	0.18058	0.13415
UP000663080	0.24892	0.15136
UP000201570	0.22786	0.10894
UP000202764	0.25122	0.14492
UP000663311	0.23147	0.12445
UP000663581	0.2056	0.12565
UP001060271	0.14461	0.11098
UP000289228	0.16322	0.10324
UP000663341	0.19021	0.11685
UP000662797	0.25118	0.15129
UP001163543	0.27642	0.1568
UP001163413	0.18376	0.12387
UP000008040	0.34501	0.21974
UP000663175	0.24022	0.15715
UP000008669	0.16142	0.12043
UP000221987	0.31254	0.17464
UP000033006	0.20348	0.13016
UP000595090	0.30325	0.21218
UP000289278	0.1641	0.12075
UP000001708	0.31614	0.21903
UP000501266	0.11005	0.10883
UP000241095	0.22988	0.1265
UP000290981	0.31043	0.25216
UP000260216	0.11314	0.11323
UP000224933	0.19597	0.13703
UP000240709	0.22057	0.1243
UP000250856	0.14832	0.09647
UP000516223	0.20706	0.11785
UP000298310	0.24001	0.1855
UP000327392	0.23051	0.2002
UP000223377	0.15632	0.16465
UP000595099	0.11515	0.12557
UP000000913	0.16971	0.16878
UP000225383	0.12675	0.14559
UP000222533	0.16106	0.12956
UP000595003	0.13369	0.13708
UP000594825	0.1056	0.12565
UP000002342	0.15769	0.1337
UP000029343	0.18385	0.15658
UP000203742	0.23347	0.15868
UP000207593	0.14176	0.14155
UP000509228	0.16326	0.17747
UP001178059	0.11705	0.12018
UP000185335	0.15895	0.1169
UP000185356	0.16307	0.10966
UP000185320	0.15068	0.10736
UP000033010	0.2063	0.12755
UP000018808	0.18657	0.10293
UP000426542	0.10125	0.07555
UP000221247	0.19042	0.15148
UP001058491	0.09695	0.06038
UP000007597	0.17574	0.10489
UP001060620	0.19891	0.16853
UP000001761	0.15727	0.10874
UP000308762	0.15544	0.11238
UP000295590	0.16014	0.09248
UP000320444	0.1557	0.08154
UP000246725	0.15051	0.11595
UP000294868	0.19379	0.14537
UP000203521	0.13751	0.09286
UP000202158	0.17858	0.12346
UP000204537	0.16087	0.107
UP000217816	0.18851	0.08873
UP000510897	0.14011	0.13931
UP000014318	0.14448	0.11634
UP000202784	0.17299	0.11642
UP000030045	0.1832	0.13248
UP000030041	0.08498	0.09259
UP000030044	0.14347	0.09832
UP000297198	0.23023	0.13743
UP000030042	0.14791	0.11022
UP000005882	0.16971	0.13964
UP000007940	0.15088	0.09245
UP000007941	0.18091	0.12496
UP000007163	0.13289	0.10859
UP000274731	0.16061	0.12328
UP001164551	0.11979	0.10408
UP000006547	0.13841	0.1293
UP000032403	0.29707	0.24683
UP000278941	0.17031	0.09588
UP000500715	0.15978	0.09609
UP000663144	0.16764	0.12471
UP000663288	0.18284	0.09199
UP000662754	0.1149	0.08007
UP000204294	0.13142	0.11943
UP000240548	0.16868	0.06919
UP000018807	0.1569	0.10768
UP000018809	0.15943	0.11572
UP000502617	0.17865	0.1657
UP000246186	0.13806	0.07758
UP000011853	0.14852	0.10367
UP000202401	0.21673	0.14346
UP000204049	0.28109	0.16897
UP000001515	0.19075	0.102
UP000502509	0.20216	0.11733
UP000515683	0.15249	0.1057
UP000006525	0.22457	0.15057
UP000201252	0.14799	0.11908
UP000006523	0.19549	0.11905
UP000006524	0.18204	0.11574
UP000664915	0.13052	0.1425
UP000664917	0.16934	0.11793
UP000203282	0.14262	0.09378
UP000006526	0.19197	0.11621
UP000006527	0.17668	0.11692
UP000257648	0.15507	0.09923
UP000204364	0.19049	0.11267
UP000202081	0.19656	0.09039
UP000006535	0.19312	0.13881
UP000203676	0.15477	0.1109
UP000000241	0.17873	0.07947
UP000000909	0.19971	0.12234
UP000255828	0.16997	0.10945
UP000225878	0.13458	0.11064
UP000259950	0.14703	0.11181
UP000693868	0.09303	0.08426
UP000503261	0.0639	0.02753
UP001164903	0.09688	0.05489
UP000224877	0.08645	0.05696
UP000424080	0.09736	0.06393
UP000009087	0.06597	0.04264
UP000007051	0.15743	0.12351
UP000006179	0.02831	0.03978
UP000225072	0.28681	0.26335
UP000286955	0.13321	0.13554
UP000001132	0.05078	0.06703
UP000014986	0.09103	0.07115
UP000269406	0.10669	0.09503
UP000280624	0.15581	0.1199
UP000280539	0.10641	0.09479
UP000185265	0.05072	0.04493
UP000290502	0.11909	0.13445
UP000002112	0.26148	0.20589
UP000225613	0.17333	0.11272
UP000241172	0.24604	0.14618
UP000203853	0.22401	0.14066
UP000201880	0.28482	0.22052
UP000201858	0.23019	0.22752
UP000033022	0.12192	0.07895
UP000007595	0.09494	0.10228
UP000267783	0.11485	0.10266
UP000266567	0.11242	0.08914
UP000269294	0.13615	0.08815
UP001152689	0.19338	0.09355
UP000201928	0.06943	0.04957
UP001152936	0.195	0.08891
UP001163326	0.14281	0.10873
UP001152853	0.2167	0.11302
UP001152839	0.17538	0.11621
UP001152873	0.23006	0.10664
UP001152761	0.22269	0.09239
UP001152844	0.28243	0.12022
UP001152764	0.19152	0.11394
UP001153028	0.16523	0.07911
UP001152733	0.25554	0.17262
UP001153017	0.25207	0.11585
UP001152639	0.23726	0.12848
UP001152956	0.16662	0.10093
UP001152963	0.21271	0.0918
UP001152597	0.16365	0.07567
UP001152950	0.20908	0.10696
UP001152738	0.19909	0.0833
UP001163347	0.15051	0.11448
UP000224230	0.12044	0.08658
UP001152962	0.16141	0.07105
UP001152854	0.184	0.08928
UP001152855	0.16614	0.06672
UP001152735	0.20325	0.10971
UP001152690	0.16297	0.08306
UP001152699	0.16617	0.09032
UP001152760	0.17481	0.11425
UP001152709	0.18837	0.10175
UP001152860	0.16577	0.11382
UP001152861	0.30726	0.16093
UP001152862	0.16817	0.06814
UP001152763	0.17387	0.08064
UP001152771	0.18149	0.08466
UP001152842	0.2177	0.09693
UP000241835	0.10444	0.10695
UP000027482	0.14486	0.08045
UP000241058	0.13175	0.09738
UP000260516	0.0467	0.04164
UP000320923	0.09733	0.06695
UP000240819	0.10554	0.06615
UP000019496	0.12397	0.12091
UP000222059	0.07573	0.07704
UP000223765	0.1193	0.1024
UP000005227	0.15278	0.10753
UP000204085	0.108	0.1023
UP000203809	0.08258	0.05974
UP000276974	0.32112	0.19415
UP000000978	0.08213	0.06012
UP000223946	0.13312	0.11303
UP000202444	0.08233	0.0626
UP000011862	0.07671	0.06489
UP000594155	0.15944	0.10086
UP000262007	0.06246	0.04245
UP000007500	0.17924	0.11009
UP000028662	0.11312	0.09493
UP000014320	0.15145	0.08665
UP000224068	0.13573	0.09339
UP000225149	0.16588	0.08909
UP000002115	0.27997	0.16019
UP000001785	0.06872	0.05116
UP000287755	0.09201	0.06761
UP000287167	0.18341	0.14358
UP001163124	0.09755	0.09742
UP000509793	0.13737	0.10562
UP000204363	0.10436	0.08215
UP000425598	0.11344	0.06371
UP000002626	0.14772	0.09024
UP000000338	0.23381	0.16438
UP000435913	0.09719	0.08221
UP000201461	0.06803	0.04889
UP000282639	0.14458	0.08085
UP000031803	0.19155	0.13105
UP000031804	0.06715	0.04977
UP000027495	0.18211	0.0868
UP000325783	0.0684	0.0567
UP001059485	0.0466	0.04342
UP001059526	0.05597	0.05225
UP000500851	0.09176	0.07853
UP000514515	0.17536	0.10281
UP000503543	0.14279	0.11121
UP000008906	0.10392	0.10342
UP000324793	0.17436	0.10446
UP000221243	0.06963	0.04891
UP000225599	0.06769	0.05348
UP000201504	0.09149	0.09288
UP000596200	0.12613	0.07419
UP000225564	0.20381	0.11459
UP000007520	0.10047	0.05133
UP000201148	0.08246	0.0587
UP000201738	0.08716	0.06051
UP000201983	0.08397	0.05941
UP000247033	0.07641	0.0634
UP000293728	0.06157	0.05642
UP000222383	0.0837	0.0543
UP000223149	0.07892	0.05965
UP000503181	0.07618	0.08201
UP000500903	0.08703	0.12679
UP000019307	0.13885	0.09361
UP000004790	0.09	0.08211
UP000320568	0.0637	0.05451
UP000501417	0.10478	0.077
UP000503333	0.07274	0.04953
UP000289494	0.0514	0.05188
UP000662891	0.11481	0.07127
UP001163384	0.21719	0.14548
UP000514640	0.28494	0.1221
UP000515246	0.08626	0.10065
UP000434519	0.12382	0.09885
UP000318470	0.05574	0.0398
UP000316719	0.19542	0.13288
UP000318315	0.1492	0.09352
UP000318544	0.1116	0.1004
UP000204252	0.1178	0.10371
UP000204031	0.07478	0.08237
UP000515853	0.19138	0.06923
UP000500880	0.07802	0.10679
UP000678144	0.09792	0.115
UP000515807	0.09852	0.11538
UP001058558	0.07527	0.08741
UP001163385	0.05304	0.031
UP001059842	0.12596	0.07749
UP000005231	0.12501	0.09298
UP000433471	0.05819	0.04178
UP000594531	0.11592	0.09141
UP000594566	0.06568	0.05348
UP000594692	0.09002	0.0717
UP000378109	0.08241	0.06919
UP001164261	0.10988	0.09017
UP000396795	0.1361	0.07484
UP000681292	0.12531	0.0895
UP000221619	0.06538	0.04074
UP000428840	0.05715	0.04939
UP000515428	0.0816	0.06969
UP001058567	0.06176	0.02603
UP000223821	0.08332	0.0689
UP000009370	0.10966	0.0715
UP001163783	0.09013	0.05803
UP001163333	0.09083	0.09189
UP000259916	0.13642	0.06092
UP000435653	0.14805	0.09157
UP001163316	0.21314	0.10413
UP000009398	0.12762	0.08571
UP001163204	0.12174	0.11758
UP000295617	0.16635	0.08951
UP000683424	0.08972	0.08284
UP000464321	0.09032	0.06615
UP000263435	0.09225	0.06159
UP000225978	0.10324	0.07933
UP000231050	0.15705	0.13358
UP000019741	0.18949	0.0781
UP000005883	0.16753	0.13735
UP000241061	0.16242	0.07789
UP000001612	0.16333	0.10424
UP000001771	0.18066	0.1842
UP000464231	0.06477	0.0886
UP000001159	0.16421	0.09051
UP000464303	0.15405	0.05922
UP000305753	0.03921	0.03918
UP000464544	0.09747	0.06222
UP000007396	0.24434	0.11865
UP000002104	0.07109	0.07027
UP000289401	0.05998	0.05402
UP001059600	0.09479	0.09391
UP000029355	0.11184	0.08799
UP001065336	0.08821	0.06297
UP000014999	0.11239	0.05094
UP000001794	0.15886	0.09935
UP000240283	0.10602	0.11184
UP000000848	0.44204	0.30603
UP000002094	0.29348	0.14108
UP000290431	0.11132	0.07802
UP000005256	0.15204	0.12337
UP000201352	0.10605	0.08806
UP000464311	0.46031	0.34078
UP000514719	0.10986	0.09041
UP000290131	0.13991	0.11006
UP000002113	0.24194	0.17373
UP000294846	0.1354	0.13183
UP000002893	0.22003	0.17324
UP000268357	0.07201	0.04493
UP000203669	0.11407	0.06456
UP000693777	0.08402	0.04642
UP000224598	0.04508	0.0289
UP000464270	0.08172	0.04705
UP000009366	0.14232	0.1233
UP000464956	0.17168	0.10711
UP001056178	0.08749	0.06789
UP000246901	0.1428	0.14068
UP001063328	0.26998	0.24415
UP000003122	0.09984	0.06318
UP001056585	0.13878	0.10239
UP000223835	0.15549	0.08511
UP000671940	0.28853	0.15411
UP000671952	0.20069	0.10469
UP001059668	0.20844	0.13435
UP001056424	0.15318	0.10977
UP001046953	0.20559	0.12657
UP001056460	0.25601	0.13898
UP000001238	0.11853	0.10158
UP000501331	0.16635	0.15339
UP001056608	0.15417	0.09729
UP000222265	0.11627	0.07262
UP000001480	0.16923	0.09471
UP000251037	0.45864	0.28004
UP000250815	0.48631	0.3094
UP000241502	0.13657	0.09901
UP000464334	0.17475	0.10852
UP000464863	0.20597	0.11354
UP001064200	0.14949	0.0794
UP001164549	0.12916	0.09011
UP001164550	0.14922	0.08014
UP000679311	0.10644	0.08548
UP000005249	0.12864	0.08686
UP000671943	0.19056	0.08504
UP000028464	0.23182	0.21252
UP000246317	0.10379	0.09221
UP000225190	0.14496	0.0965
UP000223622	0.13484	0.07055
UP001163334	0.08373	0.06783
UP000221315	0.19622	0.15032
UP000509267	0.13072	0.11091
UP000516392	0.09161	0.07892
UP000441199	0.06996	0.0739
UP000223047	0.12819	0.10527
UP000001774	0.1359	0.0848
UP000001305	0.14298	0.08874
UP000325999	0.15222	0.13901
UP000225754	0.06355	0.04122
UP000422671	0.15489	0.1301
UP000501273	0.14448	0.0637
UP000018622	0.04735	0.04458
UP000018623	0.12895	0.07295
UP000018624	0.13382	0.10081
UP000018621	0.15255	0.10617
UP000001395	0.20059	0.12497
UP000001792	0.19647	0.12815
UP000274108	0.11863	0.06968
UP000241364	0.08733	0.06836
UP000241875	0.19468	0.10674
UP000326720	0.05154	0.04124
UP000002905	0.1404	0.09525
UP000001000	0.21448	0.11064
UP000204580	0.10983	0.09332
UP000002909	0.07675	0.04673
UP000002908	0.0775	0.05409
UP000002907	0.19684	0.10027
UP000000367	0.26261	0.13841
UP000001763	0.18159	0.13913
UP000031805	0.07542	0.04344
UP000201373	0.17107	0.1007
UP000203872	0.12888	0.06967
UP000336338	0.07875	0.07872
UP000505097	0.06953	0.04588
UP000327308	0.10936	0.0723
UP000327247	0.1113	0.06252
