chr	track	poi	end	ext_start	ext_end	value	origin
chrII	228	337510	337511	337435	337585	337510	jaspar
chrII	229	340896	340897	340821	340971	340896	kubik
chrII	230	342140	342141	342065	342215	342140	Macisaac
chrII	230	342140	342141	342065	342215	342140	pachkov
chrII	230	342140	342141	342065	342215	342140	jaspar
chrII	230	342140	342141	342065	342215	342140	badis
chrII	231	351498	351499	351423	351573	351498	Macisaac
chrII	231	351498	351499	351423	351573	351498	jaspar
chrII	232	356134	356135	356059	356209	356134	pachkov
chrII	232	356134	356135	356059	356209	356134	jaspar
chrII	232	356134	356135	356059	356209	356134	badis
chrII	232	356134	356135	356061	356211	356136	jaspar
chrII	232	356134	356135	356061	356211	356136	kubik
chrII	233	356722	356723	356647	356797	356722	Macisaac
chrII	233	356722	356723	356647	356797	356722	pachkov
chrII	233	356722	356723	356647	356797	356722	jaspar
chrII	233	356722	356723	356647	356797	356722	badis
chrII	233	356722	356723	356647	356797	356722	kubik
chrII	234	357272	357273	357197	357347	357272	pachkov
chrII	235	358333	358334	358258	358408	358333	badis
chrII	236	363886	363887	363811	363961	363886	pachkov
chrII	237	364698	364699	364623	364773	364698	Macisaac
chrII	237	364698	364699	364623	364773	364698	pachkov
chrII	237	364698	364699	364623	364773	364698	jaspar
chrII	237	364698	364699	364623	364773	364698	badis
chrII	238	371078	371079	371003	371153	371078	pachkov
chrII	239	372706	372707	372631	372781	372706	pachkov
chrII	239	372706	372707	372631	372781	372706	jaspar
chrII	240	374222	374223	374147	374297	374222	badis
chrII	241	375266	375267	375191	375341	375266	pachkov
chrII	241	375266	375267	375191	375341	375266	jaspar
chrII	242	379950	379951	379875	380025	379950	jaspar
chrII	243	392186	392187	392111	392261	392186	jaspar
chrII	243	392186	392187	392111	392261	392186	badis
chrII	244	392478	392479	392403	392553	392478	Macisaac
chrII	245	392542	392543	392403	392553	392478	Macisaac
chrII	244	392478	392479	392403	392553	392478	pachkov
chrII	245	392542	392543	392403	392553	392478	pachkov
chrII	244	392478	392479	392403	392553	392478	jaspar
chrII	245	392542	392543	392403	392553	392478	jaspar
chrII	244	392478	392479	392403	392553	392478	badis
chrII	245	392542	392543	392403	392553	392478	badis
chrII	244	392478	392479	392467	392617	392542	Macisaac
chrII	245	392542	392543	392467	392617	392542	Macisaac
chrII	244	392478	392479	392467	392617	392542	pachkov
chrII	245	392542	392543	392467	392617	392542	pachkov
chrII	244	392478	392479	392467	392617	392542	jaspar
chrII	245	392542	392543	392467	392617	392542	jaspar
chrII	244	392478	392479	392467	392617	392542	badis
chrII	245	392542	392543	392467	392617	392542	badis
chrII	246	394218	394219	394143	394293	394218	pachkov
chrII	246	394218	394219	394143	394293	394218	jaspar
chrII	246	394218	394219	394143	394293	394218	badis
chrII	246	394218	394219	394145	394295	394220	jaspar
chrII	246	394218	394219	394145	394295	394220	badis
chrII	247	396462	396463	396387	396537	396462	pachkov
chrII	248	398398	398399	398323	398473	398398	kubik
chrII	249	401018	401019	400943	401093	401018	Macisaac
chrII	249	401018	401019	400943	401093	401018	pachkov
chrII	249	401018	401019	400943	401093	401018	jaspar
chrII	249	401018	401019	400943	401093	401018	badis
chrII	249	401018	401019	400943	401093	401018	kubik
chrII	250	403330	403331	403255	403405	403330	jaspar
chrII	250	403330	403331	403257	403407	403332	jaspar
chrII	250	403330	403331	403257	403407	403332	badis
chrII	251	404781	404782	404706	404856	404781	badis
chrII	252	405486	405487	405411	405561	405486	kubik
chrII	253	409528	409529	409453	409603	409528	pachkov
chrII	253	409528	409529	409453	409603	409528	jaspar
chrII	253	409528	409529	409453	409603	409528	badis
chrII	254	411838	411839	411763	411913	411838	pachkov
chrII	255	412233	412234	412158	412308	412233	badis
chrII	256	415614	415615	415539	415689	415614	pachkov
chrII	257	418505	418506	418430	418580	418505	badis
chrII	258	423019	423020	422944	423094	423019	badis
chrII	259	426548	426549	426473	426623	426548	Macisaac
chrII	259	426548	426549	426473	426623	426548	jaspar
chrII	259	426548	426549	426475	426625	426550	jaspar
chrII	259	426548	426549	426475	426625	426550	badis
chrII	260	427622	427623	427547	427697	427622	kubik
chrII	261	427908	427909	427833	427983	427908	pachkov
chrII	261	427908	427909	427833	427983	427908	jaspar
chrII	262	429758	429759	429683	429833	429758	pachkov
chrII	262	429758	429759	429683	429833	429758	jaspar
chrII	263	433816	433817	433741	433891	433816	badis
chrII	264	441014	441015	440939	441089	441014	jaspar
chrII	265	444314	444315	444239	444389	444314	jaspar
chrII	266	444886	444887	444811	444961	444886	Macisaac
chrII	266	444886	444887	444811	444961	444886	pachkov
chrII	266	444886	444887	444811	444961	444886	jaspar
chrII	266	444886	444887	444811	444961	444886	badis
chrII	267	446324	446325	446249	446399	446324	pachkov
chrII	268	452372	452373	452297	452447	452372	Macisaac
chrII	269	452410	452411	452297	452447	452372	Macisaac
chrII	268	452372	452373	452297	452447	452372	pachkov
chrII	269	452410	452411	452297	452447	452372	pachkov
chrII	268	452372	452373	452297	452447	452372	jaspar
chrII	269	452410	452411	452297	452447	452372	jaspar
chrII	268	452372	452373	452297	452447	452372	badis
chrII	269	452410	452411	452297	452447	452372	badis
chrII	268	452372	452373	452335	452485	452410	Macisaac
chrII	269	452410	452411	452335	452485	452410	Macisaac
chrII	268	452372	452373	452335	452485	452410	pachkov
chrII	269	452410	452411	452335	452485	452410	pachkov
chrII	268	452372	452373	452335	452485	452410	jaspar
chrII	269	452410	452411	452335	452485	452410	jaspar
chrII	268	452372	452373	452335	452485	452410	badis
chrII	269	452410	452411	452335	452485	452410	badis
chrII	270	458530	458531	458455	458605	458530	Macisaac
chrII	270	458530	458531	458455	458605	458530	pachkov
chrII	270	458530	458531	458455	458605	458530	jaspar
chrII	270	458530	458531	458455	458605	458530	badis
chrII	270	458530	458531	458457	458607	458532	jaspar
chrII	270	458530	458531	458457	458607	458532	kubik
chrII	271	458736	458737	458661	458811	458736	Macisaac
chrII	271	458736	458737	458661	458811	458736	pachkov
chrII	271	458736	458737	458661	458811	458736	jaspar
chrII	271	458736	458737	458661	458811	458736	badis
chrII	271	458736	458737	458663	458813	458738	jaspar
chrII	271	458736	458737	458663	458813	458738	kubik
chrII	272	462666	462667	462591	462741	462666	jaspar
chrII	273	466570	466571	466495	466645	466570	Macisaac
chrII	273	466570	466571	466495	466645	466570	pachkov
chrII	273	466570	466571	466495	466645	466570	jaspar
chrII	273	466570	466571	466495	466645	466570	badis
chrII	274	468638	468639	468563	468713	468638	pachkov
chrII	274	468638	468639	468565	468715	468640	jaspar
chrII	274	468638	468639	468565	468715	468640	badis
chrII	275	472798	472799	472723	472873	472798	jaspar
chrII	276	474219	474220	474144	474294	474219	badis
chrII	277	478642	478643	478567	478717	478642	Macisaac
chrII	277	478642	478643	478567	478717	478642	pachkov
chrII	277	478642	478643	478567	478717	478642	jaspar
chrII	277	478642	478643	478567	478717	478642	badis
chrII	278	479676	479677	479601	479751	479676	jaspar
chrII	279	483642	483643	483567	483717	483642	Macisaac
chrII	279	483642	483643	483567	483717	483642	jaspar
chrII	279	483642	483643	483569	483719	483644	jaspar
chrII	279	483642	483643	483569	483719	483644	badis
chrII	280	484640	484641	484565	484715	484640	Macisaac
chrII	280	484640	484641	484565	484715	484640	pachkov
chrII	280	484640	484641	484565	484715	484640	jaspar
chrII	280	484640	484641	484565	484715	484640	badis
chrII	280	484640	484641	484565	484715	484640	kubik
chrII	281	485018	485019	484943	485093	485018	pachkov
chrII	282	490026	490027	489951	490101	490026	jaspar
chrII	283	495474	495475	495399	495549	495474	Macisaac
chrII	283	495474	495475	495399	495549	495474	pachkov
chrII	283	495474	495475	495399	495549	495474	jaspar
chrII	283	495474	495475	495401	495551	495476	jaspar
chrII	283	495474	495475	495401	495551	495476	badis
chrII	283	495474	495475	495401	495551	495476	kubik
chrII	284	497016	497017	496941	497091	497016	kubik
chrII	285	498136	498137	498061	498211	498136	jaspar
chrII	286	499824	499825	499749	499899	499824	jaspar
chrII	287	503908	503909	503833	503983	503908	jaspar
chrII	287	503908	503909	503835	503985	503910	jaspar
chrII	287	503908	503909	503835	503985	503910	badis
chrII	288	505574	505575	505499	505649	505574	kubik
chrII	289	505862	505863	505787	505937	505862	jaspar
chrII	290	508366	508367	508291	508441	508366	jaspar
chrII	291	512830	512831	512755	512905	512830	kubik
chrII	292	514089	514090	514014	514164	514089	badis
chrII	293	518828	518829	518753	518903	518828	jaspar
chrII	293	518828	518829	518753	518903	518828	badis
chrII	294	521333	521334	521258	521408	521333	badis
chrII	294	521333	521334	521271	521421	521346	jaspar
chrII	295	530149	530150	530074	530224	530149	badis
chrII	296	533632	533633	533557	533707	533632	jaspar
chrII	296	533632	533633	533557	533707	533632	badis
chrII	297	534296	534297	534221	534371	534296	jaspar
chrII	298	535088	535089	535013	535163	535088	Macisaac
chrII	298	535088	535089	535013	535163	535088	pachkov
chrII	298	535088	535089	535013	535163	535088	jaspar
chrII	298	535088	535089	535015	535165	535090	jaspar
chrII	298	535088	535089	535015	535165	535090	badis
chrII	298	535088	535089	535015	535165	535090	kubik
chrII	299	539840	539841	539765	539915	539840	kubik
chrII	300	545620	545621	545545	545695	545620	pachkov
chrII	301	553506	553507	553431	553581	553506	jaspar
chrII	302	555104	555105	555029	555179	555104	pachkov
chrII	302	555104	555105	555029	555179	555104	jaspar
chrII	302	555104	555105	555029	555179	555104	badis
chrII	303	557096	557097	557021	557171	557096	badis
chrII	304	560294	560295	560219	560369	560294	jaspar
chrII	305	561112	561113	561037	561187	561112	Macisaac
chrII	305	561112	561113	561037	561187	561112	pachkov
chrII	305	561112	561113	561037	561187	561112	jaspar
chrII	305	561112	561113	561037	561187	561112	badis
chrII	305	561112	561113	561037	561187	561112	kubik
chrII	306	562442	562443	562367	562517	562442	badis
chrII	306	562442	562443	562368	562518	562443	badis
chrII	307	565080	565081	565005	565155	565080	jaspar
chrII	307	565080	565081	565007	565157	565082	jaspar
chrII	307	565080	565081	565007	565157	565082	badis
chrII	307	565080	565081	565013	565163	565088	Macisaac
chrII	307	565080	565081	565013	565163	565088	pachkov
chrII	307	565080	565081	565021	565171	565096	jaspar
chrII	307	565080	565081	565021	565171	565096	badis
chrII	308	567198	567199	567123	567273	567198	Macisaac
chrII	308	567198	567199	567123	567273	567198	pachkov
chrII	308	567198	567199	567123	567273	567198	jaspar
chrII	308	567198	567199	567123	567273	567198	badis
chrII	309	568662	568663	568587	568737	568662	kubik
chrII	310	569912	569913	569837	569987	569912	jaspar
chrII	311	574796	574797	574721	574871	574796	jaspar
chrII	312	576202	576203	576127	576277	576202	Macisaac
chrII	312	576202	576203	576127	576277	576202	pachkov
chrII	312	576202	576203	576127	576277	576202	jaspar
chrII	312	576202	576203	576129	576279	576204	jaspar
chrII	312	576202	576203	576129	576279	576204	badis
chrII	312	576202	576203	576129	576279	576204	kubik
chrII	313	576368	576369	576293	576443	576368	pachkov
chrII	313	576368	576369	576295	576445	576370	jaspar
chrII	314	576466	576467	576391	576541	576466	pachkov
chrII	315	577796	577797	577721	577871	577796	pachkov
chrII	316	578894	578895	578819	578969	578894	badis
chrII	317	582518	582519	582443	582593	582518	jaspar
chrII	317	582518	582519	582443	582593	582518	badis
chrII	317	582518	582519	582445	582595	582520	jaspar
chrII	318	586454	586455	586379	586529	586454	Macisaac
chrII	318	586454	586455	586379	586529	586454	pachkov
chrII	318	586454	586455	586379	586529	586454	jaspar
chrII	318	586454	586455	586381	586531	586456	kubik
chrII	319	586668	586669	586593	586743	586668	jaspar
chrII	320	589306	589307	589231	589381	589306	kubik
chrII	321	590462	590463	590387	590537	590462	jaspar
chrII	322	592128	592129	592053	592203	592128	pachkov
chrII	322	592128	592129	592053	592203	592128	jaspar
chrII	322	592128	592129	592053	592203	592128	badis
chrII	323	593790	593791	593715	593865	593790	pachkov
chrII	323	593790	593791	593715	593865	593790	jaspar
chrII	323	593790	593791	593717	593867	593792	jaspar
chrII	323	593790	593791	593717	593867	593792	badis
chrII	324	594906	594907	594831	594981	594906	badis
chrII	325	595284	595285	595209	595359	595284	pachkov
chrII	325	595284	595285	595209	595359	595284	jaspar
chrII	325	595284	595285	595209	595359	595284	badis
chrII	325	595284	595285	595211	595361	595286	jaspar
chrII	326	605640	605641	605565	605715	605640	jaspar
chrII	327	610014	610015	609939	610089	610014	jaspar
chrII	328	615266	615267	615191	615341	615266	jaspar
chrII	328	615266	615267	615191	615341	615266	badis
chrII	329	615466	615467	615391	615541	615466	pachkov
chrII	329	615466	615467	615391	615541	615466	badis
chrII	330	616672	616673	616597	616747	616672	jaspar
chrII	331	618688	618689	618613	618763	618688	Macisaac
chrII	331	618688	618689	618613	618763	618688	pachkov
chrII	331	618688	618689	618613	618763	618688	jaspar
chrII	331	618688	618689	618615	618765	618690	jaspar
chrII	331	618688	618689	618615	618765	618690	badis
chrII	332	620724	620725	620649	620799	620724	kubik
chrII	333	625194	625195	625119	625269	625194	jaspar
chrII	333	625194	625195	625119	625269	625194	badis
chrII	333	625194	625195	625121	625271	625196	jaspar
chrII	334	625510	625511	625435	625585	625510	kubik
chrII	335	626008	626009	625933	626083	626008	jaspar
chrII	336	628246	628247	628171	628321	628246	pachkov
chrII	337	637716	637717	637641	637791	637716	jaspar
chrII	338	645102	645103	645027	645177	645102	kubik
chrII	339	645412	645413	645337	645487	645412	pachkov
chrII	339	645412	645413	645337	645487	645412	jaspar
chrII	339	645412	645413	645337	645487	645412	badis
chrII	340	645494	645495	645419	645569	645494	jaspar
chrII	341	647330	647331	647255	647405	647330	Macisaac
chrII	341	647330	647331	647255	647405	647330	pachkov
chrII	341	647330	647331	647255	647405	647330	jaspar
chrII	341	647330	647331	647257	647407	647332	jaspar
chrII	341	647330	647331	647257	647407	647332	badis
chrII	341	647330	647331	647257	647407	647332	kubik
chrII	342	650862	650863	650787	650937	650862	pachkov
chrII	342	650862	650863	650787	650937	650862	jaspar
chrII	342	650862	650863	650787	650937	650862	badis
chrII	343	651190	651191	651115	651265	651190	Macisaac
chrII	343	651190	651191	651115	651265	651190	pachkov
chrII	343	651190	651191	651115	651265	651190	jaspar
chrII	343	651190	651191	651117	651267	651192	jaspar
chrII	343	651190	651191	651117	651267	651192	badis
chrII	344	651890	651891	651815	651965	651890	jaspar
chrII	345	662736	662737	662661	662811	662736	Macisaac
chrII	346	662764	662765	662661	662811	662736	Macisaac
chrII	345	662736	662737	662661	662811	662736	pachkov
chrII	346	662764	662765	662661	662811	662736	pachkov
chrII	345	662736	662737	662661	662811	662736	jaspar
chrII	346	662764	662765	662661	662811	662736	jaspar
chrII	345	662736	662737	662661	662811	662736	badis
chrII	346	662764	662765	662661	662811	662736	badis
chrII	345	662736	662737	662689	662839	662764	jaspar
chrII	346	662764	662765	662689	662839	662764	jaspar
chrII	345	662736	662737	662691	662841	662766	jaspar
chrII	346	662764	662765	662691	662841	662766	jaspar
chrII	345	662736	662737	662691	662841	662766	badis
chrII	346	662764	662765	662691	662841	662766	badis
chrII	347	666146	666147	666071	666221	666146	pachkov
chrII	348	668718	668719	668643	668793	668718	jaspar
chrII	348	668718	668719	668645	668795	668720	jaspar
chrII	348	668718	668719	668645	668795	668720	badis
chrII	349	669678	669679	669603	669753	669678	pachkov
chrII	350	673818	673819	673743	673893	673818	jaspar
chrII	351	674476	674477	674401	674551	674476	pachkov
chrII	352	674932	674933	674857	675007	674932	jaspar
chrII	353	676024	676025	675949	676099	676024	pachkov
chrII	354	676790	676791	676715	676865	676790	jaspar
chrII	355	677618	677619	677543	677693	677618	jaspar
chrII	356	679338	679339	679263	679413	679338	kubik
chrII	357	682094	682095	682019	682169	682094	Macisaac
chrII	357	682094	682095	682019	682169	682094	pachkov
chrII	357	682094	682095	682021	682171	682096	jaspar
chrII	358	690324	690325	690249	690399	690324	jaspar
chrII	358	690324	690325	690249	690399	690324	badis
chrII	359	691838	691839	691763	691913	691838	kubik
chrII	360	694224	694225	694149	694299	694224	Macisaac
chrII	360	694224	694225	694151	694301	694226	jaspar
chrII	361	697624	697625	697549	697699	697624	pachkov
chrII	361	697624	697625	697549	697699	697624	jaspar
chrII	361	697624	697625	697549	697699	697624	badis
chrII	362	697714	697715	697639	697789	697714	pachkov
chrII	362	697714	697715	697639	697789	697714	jaspar
chrII	362	697714	697715	697639	697789	697714	badis
chrII	362	697714	697715	697641	697791	697716	jaspar
chrII	363	702996	702997	702921	703071	702996	pachkov
chrII	364	709982	709983	709907	710057	709982	badis
chrII	365	714868	714869	714793	714943	714868	jaspar
chrII	366	715127	715128	715052	715202	715127	badis
chrII	367	716658	716659	716583	716733	716658	pachkov
chrII	367	716658	716659	716585	716735	716660	jaspar
chrII	367	716658	716659	716585	716735	716660	badis
chrII	367	716658	716659	716585	716735	716660	kubik
chrII	368	717098	717099	717023	717173	717098	pachkov
chrII	369	723128	723129	723053	723203	723128	kubik
chrII	370	724029	724030	723954	724104	724029	badis
chrII	371	728314	728315	728239	728389	728314	jaspar
chrII	372	740686	740687	740611	740761	740686	Macisaac
chrII	372	740686	740687	740611	740761	740686	pachkov
chrII	372	740686	740687	740611	740761	740686	jaspar
chrII	372	740686	740687	740611	740761	740686	badis
chrII	373	745238	745239	745163	745313	745238	jaspar
chrII	373	745238	745239	745163	745313	745238	badis
chrII	374	756560	756561	756485	756635	756560	jaspar
chrII	375	760554	760555	760479	760629	760554	badis
chrII	376	761094	761095	761019	761169	761094	Macisaac
chrII	376	761094	761095	761019	761169	761094	pachkov
chrII	376	761094	761095	761019	761169	761094	jaspar
