chr	track	poi	end	ext_start	ext_end	value	origin
chrI	289	201932	201933	201857	202007	201932	pwm
chrI	290	212462	212463	212387	212537	212462	pwm
chrI	291	213464	213465	213389	213539	213464	pwm
chrI	292	214479	214480	214404	214554	214479	pwm
chrI	293	215038	215039	214963	215113	215038	in vivo
chrI	294	218544	218545	218469	218619	218544	pwm
chrI	295	220228	220229	220153	220303	220228	in vivo
chrI	296	220258	220259	220153	220303	220228	in vivo
chrI	297	220290	220291	220153	220303	220228	in vivo
chrI	295	220228	220229	220183	220333	220258	in vivo
chrI	296	220258	220259	220183	220333	220258	in vivo
chrI	297	220290	220291	220183	220333	220258	in vivo
chrI	295	220228	220229	220215	220365	220290	in vivo
chrI	296	220258	220259	220215	220365	220290	in vivo
chrI	297	220290	220291	220215	220365	220290	in vivo
chrI	298	220612	220613	220537	220687	220612	in vivo
chrI	299	221434	221435	221359	221509	221434	pwm
chrI	300	223250	223251	223175	223325	223250	in vivo
chrI	301	223460	223461	223385	223535	223460	pwm
chrI	302	227370	227371	227295	227445	227370	in vivo
chrI	303	229676	229677	229601	229751	229676	pwm
chrI	303	229676	229677	229613	229763	229688	in vivo
chrI	304	230044	230045	229969	230119	230044	pwm
chrI	305	230066	230067	229969	230119	230044	pwm
chrI	304	230044	230045	229991	230141	230066	in vivo
chrI	305	230066	230067	229991	230141	230066	in vivo
chrII	306	106	107	31	181	106	in vivo
chrII	307	142	143	31	181	106	in vivo
chrII	306	106	107	67	217	142	in vivo
chrII	307	142	143	67	217	142	in vivo
chrII	308	310	311	235	385	310	in vivo
chrII	309	530	531	455	605	530	in vivo
chrII	310	5324	5325	5249	5399	5324	in vivo
chrII	311	5494	5495	5419	5569	5494	in vivo
chrII	312	5566	5567	5419	5569	5494	in vivo
chrII	311	5494	5495	5491	5641	5566	in vivo
chrII	312	5566	5567	5491	5641	5566	in vivo
chrII	313	5627	5628	5491	5641	5566	in vivo
chrII	312	5566	5567	5552	5702	5627	in vivo
chrII	313	5627	5628	5552	5702	5627	in vivo
chrII	314	5693	5694	5552	5702	5627	in vivo
chrII	313	5627	5628	5618	5768	5693	in vivo
chrII	314	5693	5694	5618	5768	5693	in vivo
chrII	315	5736	5737	5618	5768	5693	in vivo
chrII	316	5768	5769	5618	5768	5693	in vivo
chrII	314	5693	5694	5661	5811	5736	in vivo
chrII	315	5736	5737	5661	5811	5736	in vivo
chrII	316	5768	5769	5661	5811	5736	in vivo
chrII	314	5693	5694	5693	5843	5768	pwm
chrII	315	5736	5737	5693	5843	5768	pwm
chrII	316	5768	5769	5693	5843	5768	pwm
chrII	317	5833	5834	5693	5843	5768	pwm
chrII	315	5736	5737	5695	5845	5770	pwm
chrII	316	5768	5769	5695	5845	5770	pwm
chrII	317	5833	5834	5695	5845	5770	pwm
chrII	316	5768	5769	5758	5908	5833	in vivo
chrII	317	5833	5834	5758	5908	5833	in vivo
chrII	318	5970	5971	5895	6045	5970	in vivo
chrII	319	6108	6109	6033	6183	6108	in vivo
chrII	320	6311	6312	6236	6386	6311	in vivo
chrII	321	6344	6345	6236	6386	6311	in vivo
chrII	320	6311	6312	6245	6395	6320	in vivo
chrII	321	6344	6345	6245	6395	6320	in vivo
chrII	320	6311	6312	6269	6419	6344	pwm
chrII	321	6344	6345	6269	6419	6344	pwm
chrII	320	6311	6312	6271	6421	6346	pwm
chrII	321	6344	6345	6271	6421	6346	pwm
chrII	322	6528	6529	6453	6603	6528	in vivo
chrII	322	6528	6529	6469	6619	6544	in vivo
chrII	323	6616	6617	6469	6619	6544	in vivo
chrII	323	6616	6617	6541	6691	6616	in vivo
chrII	324	6757	6758	6682	6832	6757	in vivo
chrII	325	7222	7223	7147	7297	7222	in vivo
chrII	326	7255	7256	7147	7297	7222	in vivo
chrII	325	7222	7223	7180	7330	7255	in vivo
chrII	326	7255	7256	7180	7330	7255	in vivo
chrII	327	7302	7303	7180	7330	7255	in vivo
chrII	326	7255	7256	7227	7377	7302	in vivo
chrII	327	7302	7303	7227	7377	7302	in vivo
chrII	328	7468	7469	7393	7543	7468	in vivo
chrII	329	8290	8291	8215	8365	8290	in vivo
chrII	330	8530	8531	8455	8605	8530	pwm
chrII	331	9366	9367	9291	9441	9366	in vivo
chrII	332	9526	9527	9451	9601	9526	in vivo
chrII	333	9605	9606	9530	9680	9605	in vivo
chrII	334	9632	9633	9530	9680	9605	in vivo
chrII	333	9605	9606	9557	9707	9632	in vivo
chrII	334	9632	9633	9557	9707	9632	in vivo
chrII	334	9632	9633	9633	9783	9708	in vivo
chrII	335	9708	9709	9633	9783	9708	in vivo
chrII	336	9888	9889	9813	9963	9888	in vivo
chrII	337	10596	10597	10521	10671	10596	in vivo
chrII	338	10680	10681	10605	10755	10680	in vivo
chrII	339	10780	10781	10705	10855	10780	pwm
chrII	340	17824	17825	17749	17899	17824	in vivo
chrII	341	18000	18001	17925	18075	18000	pwm
chrII	342	18104	18105	18029	18179	18104	in vivo
chrII	343	18588	18589	18513	18663	18588	in vivo
chrII	344	21204	21205	21129	21279	21204	in vivo
chrII	345	21387	21388	21312	21462	21387	in vivo
chrII	345	21387	21388	21319	21469	21394	pwm
chrII	345	21387	21388	21321	21471	21396	pwm
chrII	346	21586	21587	21511	21661	21586	in vivo
chrII	347	23663	23664	23588	23738	23663	in vivo
chrII	348	23832	23833	23757	23907	23832	in vivo
chrII	349	23884	23885	23757	23907	23832	in vivo
chrII	348	23832	23833	23809	23959	23884	pwm
chrII	349	23884	23885	23809	23959	23884	pwm
chrII	348	23832	23833	23811	23961	23886	pwm
chrII	349	23884	23885	23811	23961	23886	pwm
chrII	348	23832	23833	23822	23972	23897	in vivo
chrII	349	23884	23885	23822	23972	23897	in vivo
chrII	350	28129	28130	28054	28204	28129	in vivo
chrII	351	28308	28309	28233	28383	28308	in vivo
chrII	352	28483	28484	28408	28558	28483	in vivo
chrII	353	28886	28887	28811	28961	28886	in vivo
chrII	354	28932	28933	28811	28961	28886	in vivo
chrII	353	28886	28887	28857	29007	28932	in vivo
chrII	354	28932	28933	28857	29007	28932	in vivo
chrII	355	29354	29355	29279	29429	29354	in vivo
chrII	356	29814	29815	29739	29889	29814	pwm
chrII	357	31046	31047	30971	31121	31046	pwm
chrII	358	32219	32220	32144	32294	32219	pwm
chrII	359	33956	33957	33881	34031	33956	pwm
chrII	359	33956	33957	33883	34033	33958	pwm
chrII	360	35440	35441	35365	35515	35440	pwm
chrII	361	36140	36141	36065	36215	36140	in vivo
chrII	362	36340	36341	36265	36415	36340	in vivo
chrII	363	36514	36515	36439	36589	36514	in vivo
chrII	364	36549	36550	36439	36589	36514	in vivo
chrII	363	36514	36515	36474	36624	36549	in vivo
chrII	364	36549	36550	36474	36624	36549	in vivo
chrII	365	37964	37965	37889	38039	37964	pwm
chrII	365	37964	37965	37891	38041	37966	pwm
chrII	365	37964	37965	37893	38043	37968	pwm
chrII	366	38984	38985	38909	39059	38984	in vivo
chrII	367	39050	39051	38909	39059	38984	in vivo
chrII	366	38984	38985	38975	39125	39050	in vivo
chrII	367	39050	39051	38975	39125	39050	in vivo
chrII	368	39232	39233	39157	39307	39232	pwm
chrII	369	39976	39977	39901	40051	39976	in vivo
chrII	370	40405	40406	40330	40480	40405	pwm
chrII	371	40484	40485	40409	40559	40484	in vivo
chrII	372	40648	40649	40573	40723	40648	in vivo
chrII	372	40648	40649	40575	40725	40650	pwm
chrII	372	40648	40649	40577	40727	40652	pwm
chrII	373	40726	40727	40577	40727	40652	pwm
chrII	372	40648	40649	40587	40737	40662	in vivo
chrII	373	40726	40727	40587	40737	40662	in vivo
chrII	373	40726	40727	40651	40801	40726	in vivo
chrII	374	44909	44910	44834	44984	44909	pwm
chrII	375	45060	45061	44985	45135	45060	in vivo
chrII	376	45120	45121	44985	45135	45060	in vivo
chrII	375	45060	45061	45045	45195	45120	in vivo
chrII	376	45120	45121	45045	45195	45120	in vivo
chrII	377	45344	45345	45269	45419	45344	in vivo
chrII	378	45390	45391	45269	45419	45344	in vivo
chrII	377	45344	45345	45315	45465	45390	in vivo
chrII	378	45390	45391	45315	45465	45390	in vivo
chrII	379	45451	45452	45315	45465	45390	in vivo
chrII	378	45390	45391	45376	45526	45451	in vivo
chrII	379	45451	45452	45376	45526	45451	in vivo
chrII	380	46526	46527	46451	46601	46526	in vivo
chrII	381	47066	47067	46991	47141	47066	in vivo
chrII	382	47258	47259	47183	47333	47258	in vivo
chrII	382	47258	47259	47193	47343	47268	in vivo
chrII	382	47258	47259	47195	47345	47270	in vivo
chrII	382	47258	47259	47195	47345	47270	pwm
chrII	382	47258	47259	47197	47347	47272	pwm
chrII	383	47440	47441	47365	47515	47440	in vivo
chrII	384	49288	49289	49213	49363	49288	in vivo
chrII	385	49452	49453	49377	49527	49452	in vivo
chrII	386	53124	53125	53049	53199	53124	pwm
chrII	387	60861	60862	60786	60936	60861	in vivo
chrII	388	60988	60989	60913	61063	60988	in vivo
chrII	389	61114	61115	61039	61189	61114	in vivo
chrII	390	61150	61151	61039	61189	61114	in vivo
chrII	389	61114	61115	61075	61225	61150	in vivo
chrII	390	61150	61151	61075	61225	61150	in vivo
chrII	391	61312	61313	61237	61387	61312	in vivo
chrII	392	61380	61381	61237	61387	61312	in vivo
chrII	391	61312	61313	61305	61455	61380	pwm
chrII	392	61380	61381	61305	61455	61380	pwm
chrII	393	62732	62733	62657	62807	62732	in vivo
chrII	394	62798	62799	62657	62807	62732	in vivo
chrII	393	62732	62733	62723	62873	62798	in vivo
chrII	394	62798	62799	62723	62873	62798	in vivo
chrII	395	62836	62837	62723	62873	62798	in vivo
chrII	394	62798	62799	62761	62911	62836	in vivo
chrII	395	62836	62837	62761	62911	62836	in vivo
chrII	396	63030	63031	62955	63105	63030	in vivo
chrII	397	63348	63349	63273	63423	63348	in vivo
chrII	397	63348	63349	63276	63426	63351	in vivo
chrII	398	63509	63510	63434	63584	63509	in vivo
chrII	399	63552	63553	63434	63584	63509	in vivo
chrII	398	63509	63510	63477	63627	63552	in vivo
chrII	399	63552	63553	63477	63627	63552	in vivo
chrII	400	63638	63639	63563	63713	63638	in vivo
chrII	401	67324	67325	67249	67399	67324	pwm
chrII	401	67324	67325	67251	67401	67326	pwm
chrII	402	69658	69659	69583	69733	69658	pwm
chrII	403	69694	69695	69583	69733	69658	pwm
chrII	402	69658	69659	69619	69769	69694	in vivo
chrII	403	69694	69695	69619	69769	69694	in vivo
chrII	404	71246	71247	71171	71321	71246	in vivo
chrII	405	71432	71433	71357	71507	71432	in vivo
chrII	406	73758	73759	73683	73833	73758	pwm
chrII	407	74552	74553	74477	74627	74552	pwm
chrII	408	74806	74807	74731	74881	74806	in vivo
chrII	409	74890	74891	74815	74965	74890	in vivo
chrII	410	74950	74951	74815	74965	74890	in vivo
chrII	409	74890	74891	74875	75025	74950	in vivo
chrII	410	74950	74951	74875	75025	74950	in vivo
chrII	411	75073	75074	74998	75148	75073	in vivo
chrII	411	75073	75074	75001	75151	75076	in vivo
chrII	411	75073	75074	75001	75151	75076	pwm
chrII	411	75073	75074	75011	75161	75086	in vivo
chrII	412	75164	75165	75089	75239	75164	in vivo
chrII	413	75318	75319	75243	75393	75318	in vivo
chrII	414	75499	75500	75424	75574	75499	in vivo
chrII	415	79148	79149	79073	79223	79148	pwm
chrII	416	79840	79841	79765	79915	79840	in vivo
chrII	417	80858	80859	80783	80933	80858	in vivo
chrII	418	83180	83181	83105	83255	83180	pwm
chrII	419	84324	84325	84249	84399	84324	in vivo
chrII	420	84388	84389	84249	84399	84324	in vivo
chrII	419	84324	84325	84313	84463	84388	in vivo
chrII	420	84388	84389	84313	84463	84388	in vivo
chrII	421	84428	84429	84313	84463	84388	in vivo
chrII	420	84388	84389	84353	84503	84428	in vivo
chrII	421	84428	84429	84353	84503	84428	in vivo
chrII	422	84477	84478	84353	84503	84428	in vivo
chrII	421	84428	84429	84402	84552	84477	in vivo
chrII	422	84477	84478	84402	84552	84477	in vivo
chrII	423	84514	84515	84402	84552	84477	in vivo
chrII	422	84477	84478	84439	84589	84514	in vivo
chrII	423	84514	84515	84439	84589	84514	in vivo
chrII	424	84644	84645	84569	84719	84644	in vivo
chrII	425	86442	86443	86367	86517	86442	pwm
chrII	426	87234	87235	87159	87309	87234	pwm
chrII	427	87692	87693	87617	87767	87692	in vivo
chrII	428	87902	87903	87827	87977	87902	pwm
chrII	428	87902	87903	87843	87993	87918	in vivo
chrII	429	87984	87985	87843	87993	87918	in vivo
chrII	428	87902	87903	87859	88009	87934	in vivo
chrII	429	87984	87985	87859	88009	87934	in vivo
chrII	428	87902	87903	87875	88025	87950	in vivo
chrII	429	87984	87985	87875	88025	87950	in vivo
chrII	428	87902	87903	87883	88033	87958	in vivo
chrII	429	87984	87985	87883	88033	87958	in vivo
chrII	429	87984	87985	87909	88059	87984	in vivo
chrII	430	88302	88303	88227	88377	88302	in vivo
chrII	431	89510	89511	89435	89585	89510	in vivo
chrII	432	89622	89623	89547	89697	89622	in vivo
chrII	432	89622	89623	89623	89773	89698	in vivo
chrII	433	89698	89699	89623	89773	89698	in vivo
chrII	434	89730	89731	89623	89773	89698	in vivo
chrII	433	89698	89699	89655	89805	89730	in vivo
chrII	434	89730	89731	89655	89805	89730	in vivo
chrII	435	89886	89887	89811	89961	89886	in vivo
chrII	436	91132	91133	91057	91207	91132	pwm
chrII	437	91372	91373	91297	91447	91372	pwm
chrII	438	93498	93499	93423	93573	93498	in vivo
chrII	439	96010	96011	95935	96085	96010	in vivo
chrII	440	96186	96187	96111	96261	96186	in vivo
chrII	441	96336	96337	96261	96411	96336	in vivo
chrII	442	100258	100259	100183	100333	100258	in vivo
chrII	443	100278	100279	100183	100333	100258	in vivo
chrII	442	100258	100259	100203	100353	100278	pwm
chrII	443	100278	100279	100203	100353	100278	pwm
chrII	442	100258	100259	100205	100355	100280	pwm
chrII	443	100278	100279	100205	100355	100280	pwm
chrII	442	100258	100259	100218	100368	100293	in vivo
chrII	443	100278	100279	100218	100368	100293	in vivo
chrII	444	100952	100953	100877	101027	100952	pwm
chrII	445	101104	101105	101029	101179	101104	in vivo
chrII	446	101254	101255	101179	101329	101254	in vivo
chrII	447	101308	101309	101179	101329	101254	in vivo
chrII	446	101254	101255	101233	101383	101308	in vivo
chrII	447	101308	101309	101233	101383	101308	in vivo
chrII	448	101372	101373	101233	101383	101308	in vivo
chrII	446	101254	101255	101245	101395	101320	in vivo
chrII	447	101308	101309	101245	101395	101320	in vivo
chrII	448	101372	101373	101245	101395	101320	in vivo
chrII	446	101254	101255	101253	101403	101328	in vivo
chrII	447	101308	101309	101253	101403	101328	in vivo
chrII	448	101372	101373	101253	101403	101328	in vivo
chrII	447	101308	101309	101272	101422	101347	in vivo
chrII	448	101372	101373	101272	101422	101347	in vivo
chrII	449	101414	101415	101272	101422	101347	in vivo
chrII	447	101308	101309	101297	101447	101372	in vivo
chrII	448	101372	101373	101297	101447	101372	in vivo
chrII	449	101414	101415	101297	101447	101372	in vivo
chrII	447	101308	101309	101299	101449	101374	pwm
chrII	448	101372	101373	101299	101449	101374	pwm
chrII	449	101414	101415	101299	101449	101374	pwm
chrII	447	101308	101309	101301	101451	101376	in vivo
chrII	448	101372	101373	101301	101451	101376	in vivo
chrII	449	101414	101415	101301	101451	101376	in vivo
chrII	448	101372	101373	101339	101489	101414	pwm
chrII	449	101414	101415	101339	101489	101414	pwm
chrII	448	101372	101373	101343	101493	101418	in vivo
chrII	449	101414	101415	101343	101493	101418	in vivo
chrII	450	101502	101503	101427	101577	101502	in vivo
chrII	451	101572	101573	101427	101577	101502	in vivo
chrII	450	101502	101503	101497	101647	101572	in vivo
chrII	451	101572	101573	101497	101647	101572	in vivo
chrII	452	101767	101768	101692	101842	101767	in vivo
chrII	452	101767	101768	101711	101861	101786	in vivo
chrII	453	107381	107382	107306	107456	107381	in vivo
chrII	454	107642	107643	107567	107717	107642	in vivo
chrII	455	107820	107821	107745	107895	107820	in vivo
chrII	456	111318	111319	111243	111393	111318	pwm
chrII	457	113323	113324	113248	113398	113323	in vivo
chrII	458	113499	113500	113424	113574	113499	in vivo
chrII	459	113546	113547	113424	113574	113499	in vivo
chrII	458	113499	113500	113471	113621	113546	in vivo
chrII	459	113546	113547	113471	113621	113546	in vivo
chrII	460	113594	113595	113471	113621	113546	in vivo
chrII	458	113499	113500	113471	113621	113546	pwm
chrII	459	113546	113547	113471	113621	113546	pwm
chrII	460	113594	113595	113471	113621	113546	pwm
chrII	458	113499	113500	113473	113623	113548	pwm
chrII	459	113546	113547	113473	113623	113548	pwm
chrII	460	113594	113595	113473	113623	113548	pwm
chrII	458	113499	113500	113485	113635	113560	in vivo
chrII	459	113546	113547	113485	113635	113560	in vivo
chrII	460	113594	113595	113485	113635	113560	in vivo
chrII	459	113546	113547	113519	113669	113594	in vivo
chrII	460	113594	113595	113519	113669	113594	in vivo
chrII	461	115600	115601	115525	115675	115600	pwm
chrII	462	116740	116741	116665	116815	116740	pwm
chrII	463	116764	116765	116665	116815	116740	pwm
chrII	462	116740	116741	116689	116839	116764	in vivo
chrII	463	116764	116765	116689	116839	116764	in vivo
chrII	464	116958	116959	116883	117033	116958	in vivo
chrII	465	116990	116991	116883	117033	116958	in vivo
chrII	464	116958	116959	116915	117065	116990	in vivo
chrII	465	116990	116991	116915	117065	116990	in vivo
chrII	466	117070	117071	116995	117145	117070	in vivo
chrII	466	117070	117071	117006	117156	117081	in vivo
chrII	467	117234	117235	117159	117309	117234	in vivo
chrII	468	117530	117531	117455	117605	117530	in vivo
chrII	469	117742	117743	117667	117817	117742	in vivo
chrII	470	118780	118781	118705	118855	118780	pwm
chrII	471	121602	121603	121527	121677	121602	pwm
chrII	472	122168	122169	122093	122243	122168	in vivo
chrII	473	122249	122250	122174	122324	122249	in vivo
chrII	474	122460	122461	122385	122535	122460	in vivo
chrII	475	122634	122635	122559	122709	122634	in vivo
chrII	476	122840	122841	122765	122915	122840	pwm
chrII	477	124892	124893	124817	124967	124892	in vivo
chrII	478	124912	124913	124817	124967	124892	in vivo
chrII	477	124892	124893	124837	124987	124912	in vivo
chrII	478	124912	124913	124837	124987	124912	in vivo
chrII	479	124986	124987	124837	124987	124912	in vivo
chrII	477	124892	124893	124850	125000	124925	in vivo
chrII	478	124912	124913	124850	125000	124925	in vivo
chrII	479	124986	124987	124850	125000	124925	in vivo
chrII	477	124892	124893	124857	125007	124932	pwm
chrII	478	124912	124913	124857	125007	124932	pwm
chrII	479	124986	124987	124857	125007	124932	pwm
chrII	477	124892	124893	124859	125009	124934	pwm
chrII	478	124912	124913	124859	125009	124934	pwm
chrII	479	124986	124987	124859	125009	124934	pwm
chrII	478	124912	124913	124911	125061	124986	in vivo
chrII	479	124986	124987	124911	125061	124986	in vivo
chrII	480	126172	126173	126097	126247	126172	in vivo
chrII	481	126204	126205	126097	126247	126172	in vivo
chrII	482	126242	126243	126097	126247	126172	in vivo
chrII	480	126172	126173	126129	126279	126204	in vivo
chrII	481	126204	126205	126129	126279	126204	in vivo
chrII	482	126242	126243	126129	126279	126204	in vivo
chrII	480	126172	126173	126167	126317	126242	in vivo
chrII	481	126204	126205	126167	126317	126242	in vivo
chrII	482	126242	126243	126167	126317	126242	in vivo
chrII	483	126423	126424	126348	126498	126423	in vivo
chrII	484	127008	127009	126933	127083	127008	pwm
chrII	485	128974	128975	128899	129049	128974	in vivo
chrII	485	128974	128975	128899	129049	128974	pwm
chrII	485	128974	128975	128901	129051	128976	pwm
chrII	486	129180	129181	129105	129255	129180	in vivo
chrII	487	131117	131118	131042	131192	131117	pwm
chrII	488	132103	132104	132028	132178	132103	pwm
chrII	489	132314	132315	132239	132389	132314	in vivo
chrII	490	135550	135551	135475	135625	135550	pwm
chrII	491	135756	135757	135681	135831	135756	in vivo
chrII	492	135818	135819	135681	135831	135756	in vivo
chrII	491	135756	135757	135743	135893	135818	in vivo
chrII	492	135818	135819	135743	135893	135818	in vivo
chrII	493	135908	135909	135833	135983	135908	in vivo
chrII	494	135970	135971	135833	135983	135908	in vivo
chrII	493	135908	135909	135895	136045	135970	in vivo
chrII	494	135970	135971	135895	136045	135970	in vivo
chrII	495	136038	136039	135895	136045	135970	in vivo
chrII	494	135970	135971	135963	136113	136038	in vivo
